"","Term","Ont","N","DE","P.DE"
"GO:0044424","intracellular part","CC",15063,1667,1.44491947310174e-42
"GO:0005622","intracellular","CC",15073,1667,2.77282442324507e-42
"GO:0043229","intracellular organelle","CC",13294,1505,1.46739773178871e-36
"GO:0043226","organelle","CC",14144,1573,1.12500777192688e-35
"GO:0005654","nucleoplasm","CC",3512,533,0.00000000000000000000000000000000451918980717027
"GO:0043227","membrane-bounded organelle","CC",13019,1462,0.00000000000000000000000000000042164913642415
"GO:0044446","intracellular organelle part","CC",9811,1167,0.00000000000000000000000000000787624291282441
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1318,0.0000000000000000000000000000615111281187905
"GO:0044422","organelle part","CC",10112,1191,0.0000000000000000000000000000786624192411745
"GO:0044464","cell part","CC",17521,1806,0.000000000000000000000000021103590331206
"GO:0005623","cell","CC",17590,1810,0.0000000000000000000000000465251694372579
"GO:0005634","nucleus","CC",7932,963,0.00000000000000000000000124549981197661
"GO:0070013","intracellular organelle lumen","CC",5740,741,0.00000000000000000000000189224230388873
"GO:0031974","membrane-enclosed lumen","CC",5740,741,0.00000000000000000000000189224230388873
"GO:0043233","organelle lumen","CC",5740,741,0.00000000000000000000000189224230388873
