"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,1163,2.47175615471561e-162
"GO:0005634","nucleus","CC",7932,2007,7.68892264606198e-158
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,2533,1.0093050353936e-137
"GO:0044424","intracellular part","CC",15063,3006,2.91023791309552e-129
"GO:0005622","intracellular","CC",15073,3007,3.89597242874928e-129
"GO:0043229","intracellular organelle","CC",13294,2748,1.45069816302711e-117
"GO:0031981","nuclear lumen","CC",4594,1290,1.33221448039389e-116
"GO:0044428","nuclear part","CC",5023,1367,1.25135329862965e-113
"GO:0043227","membrane-bounded organelle","CC",13019,2695,1.74443679429053e-111
"GO:0043226","organelle","CC",14144,2838,8.5861941207512e-106
