"","Term","Ont","N","DE","P.DE"
"GO:0005654","nucleoplasm","CC",3512,208,4.20152138574656e-51
"GO:0005634","nucleus","CC",7932,315,4.37223895073341e-48
"GO:0044428","nuclear part","CC",5023,245,3.16680412575062e-47
"GO:0031981","nuclear lumen","CC",4594,232,2.53832735121883e-46
"GO:0070013","intracellular organelle lumen","CC",5740,243,1.80273706674646e-35
"GO:0031974","membrane-enclosed lumen","CC",5740,243,1.80273706674646e-35
"GO:0043233","organelle lumen","CC",5740,243,1.80273706674646e-35
"GO:0005694","chromosome","CC",1075,90,0.00000000000000000000000000000375516655531798
"GO:0044424","intracellular part","CC",15063,405,0.000000000000000000000000000550403448230861
"GO:0005622","intracellular","CC",15073,405,0.000000000000000000000000000687949087180027
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,348,0.00000000000000000000000000211711877450409
