"","Term","Ont","N","DE","P.DE"
"GO:0043232","intracellular non-membrane-bounded organelle","CC",4784,65,0.0000000637672664861074
"GO:0043228","non-membrane-bounded organelle","CC",4793,65,0.0000000687398869877016
"GO:0005654","nucleoplasm","CC",3512,53,0.0000000754913027081842
"GO:0044446","intracellular organelle part","CC",9811,103,0.000000326922679347364
"GO:0044428","nuclear part","CC",5023,65,0.000000430275812298499
"GO:0005634","nucleus","CC",7932,88,0.000000828382803894371
"GO:0043229","intracellular organelle","CC",13294,125,0.000000840263788000491
"GO:0031981","nuclear lumen","CC",4594,60,0.00000122745255213483
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,113,0.00000125699152259813
"GO:0044422","organelle part","CC",10112,103,0.00000196820248315613
"GO:0015630","microtubule cytoskeleton","CC",1192,25,0.00000204645847923941
"GO:0044424","intracellular part","CC",15063,134,0.00000334229845667505
"GO:0005622","intracellular","CC",15073,134,0.00000354591221636665
"GO:0043226","organelle","CC",14144,128,0.00000647682668461869
"GO:0070013","intracellular organelle lumen","CC",5740,66,0.0000251393358239384
