"","Term","Ont","N","DE","P.DE"
"GO:0062023","collagen-containing extracellular matrix","CC",406,13,0.00000703544087634256
"GO:0044459","plasma membrane part","CC",2985,42,0.00000708325154114569
"GO:0071944","cell periphery","CC",5756,65,0.000015586839823849
"GO:0005886","plasma membrane","CC",5637,64,0.000016044269905918
"GO:0031982","vesicle","CC",3884,48,0.0000422133574446202
"GO:0031012","extracellular matrix","CC",526,13,0.00010287304729062
"GO:0044304","main axon","CC",68,5,0.000124646923904609
"GO:0033269","internode region of axon","CC",4,2,0.000299788810532265
"GO:0005576","extracellular region","CC",4586,51,0.000353338336588834
"GO:0043209","myelin sheath","CC",49,4,0.000408711202367199
"GO:0043202","lysosomal lumen","CC",95,5,0.000594076490385211
"GO:0044444","cytoplasmic part","CC",9735,89,0.000723132225434238
"GO:0044297","cell body","CC",564,12,0.000731741711995977
