"","Term","Ont","N","DE","P.DE"
"GO:0005737","cytoplasm","CC",11625,534,0.0000000000000000000792858169692319
"GO:0005622","intracellular","CC",15073,640,0.0000000000000000000961510403470275
"GO:0044424","intracellular part","CC",15063,639,0.000000000000000000184336210626234
"GO:0044444","cytoplasmic part","CC",9735,468,0.000000000000000000222805348003666
"GO:0043229","intracellular organelle","CC",13294,586,0.000000000000000000243914411974791
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,526,0.000000000000000000957492922845602
"GO:0043227","membrane-bounded organelle","CC",13019,574,0.00000000000000000324918419381857
"GO:0043226","organelle","CC",14144,608,0.00000000000000000572396098588887
"GO:0044446","intracellular organelle part","CC",9811,459,0.000000000000000471638588362931
"GO:0044422","organelle part","CC",10112,467,0.00000000000000233215021998673
"GO:0005829","cytosol","CC",5085,265,0.00000000000331269318945739
