"","Term","Ont","N","DE","P.DE"
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,268,0.00000000000355441500607609
"GO:0043227","membrane-bounded organelle","CC",13019,288,0.000000000110062234454127
"GO:0044424","intracellular part","CC",15063,318,0.000000000141934865300189
"GO:0005622","intracellular","CC",15073,318,0.000000000161291551963939
"GO:0005634","nucleus","CC",7932,200,0.000000000258604044164854
"GO:0043229","intracellular organelle","CC",13294,288,0.00000000279214045560906
"GO:1902494","catalytic complex","CC",1370,56,0.00000000464013255958475
"GO:0005654","nucleoplasm","CC",3512,107,0.00000000468676228492734
"GO:0000151","ubiquitin ligase complex","CC",282,22,0.00000000801462228124422
"GO:0043226","organelle","CC",14144,298,0.0000000263951230942043
