"","Term","Ont","N","DE","P.DE"
"GO:0005622","intracellular","CC",15073,1982,1.62415403662589e-46
"GO:0044424","intracellular part","CC",15063,1981,1.7072442441253e-46
"GO:0044422","organelle part","CC",10112,1459,2.19692393858359e-43
"GO:0044446","intracellular organelle part","CC",9811,1419,1.02702425441607e-41
"GO:0044444","cytoplasmic part","CC",9735,1405,2.65140095468454e-40
"GO:0005515","protein binding","MF",11807,1624,4.30840148559694e-38
"GO:0005654","nucleoplasm","CC",3512,622,1.92778079803888e-35
"GO:0005737","cytoplasm","CC",11625,1592,6.12957667551925e-35
"GO:0043229","intracellular organelle","CC",13294,1764,0.000000000000000000000000000000000705270230836306
"GO:0043226","organelle","CC",14144,1850,0.00000000000000000000000000000000104336514005418
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1572,0.00000000000000000000000000000000112602835051263
"GO:0005829","cytosol","CC",5085,807,0.00000000000000000000000000000458161349342932
"GO:0005488","binding","MF",15267,1945,0.0000000000000000000000000000291976108822691
"GO:1902494","catalytic complex","CC",1370,294,0.0000000000000000000000000000533142961767934
"GO:0043227","membrane-bounded organelle","CC",13019,1715,0.0000000000000000000000000000712018069877034
"GO:0070013","intracellular organelle lumen","CC",5740,878,0.00000000000000000000000000151878766351845
"GO:0031974","membrane-enclosed lumen","CC",5740,878,0.00000000000000000000000000151878766351845
"GO:0043233","organelle lumen","CC",5740,878,0.00000000000000000000000000151878766351845
"GO:0003674","molecular_function","MF",17697,2164,0.00000000000000000000000000301157101979941
"GO:0071840","cellular component organization or biogenesis","BP",6697,983,0.00000000000000000000000051223088396511
