"","Term","Ont","N","DE","P.DE"
"GO:0005622","intracellular","CC",15073,261,0.0000000000000316852867508917
"GO:0044424","intracellular part","CC",15063,260,0.000000000000103527108244455
"GO:0005654","nucleoplasm","CC",3512,99,0.000000000000542842922601037
"GO:0005737","cytoplasm","CC",11625,218,0.00000000000362129831359402
"GO:0044444","cytoplasmic part","CC",9735,190,0.0000000000648313102757923
"GO:0005515","protein binding","MF",11807,217,0.000000000065393342609458
"GO:0070013","intracellular organelle lumen","CC",5740,128,0.00000000089387475723857
"GO:0031974","membrane-enclosed lumen","CC",5740,128,0.00000000089387475723857
"GO:0043233","organelle lumen","CC",5740,128,0.00000000089387475723857
"GO:0044428","nuclear part","CC",5023,116,0.00000000129045495826185
"GO:0005829","cytosol","CC",5085,117,0.00000000130053141976322
"GO:0044422","organelle part","CC",10112,191,0.00000000154670640065941
"GO:0031981","nuclear lumen","CC",4594,108,0.00000000265121986860034
"GO:0044446","intracellular organelle part","CC",9811,186,0.0000000030431557755322
"GO:0043229","intracellular organelle","CC",13294,228,0.0000000246069058919427
"GO:1902494","catalytic complex","CC",1370,46,0.0000000255610249183129
"GO:0043226","organelle","CC",14144,238,0.0000000265307489458378
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,204,0.0000000642721422692237
"GO:0044260","cellular macromolecule metabolic process","BP",8352,161,0.0000000702307563616496
"GO:0044267","cellular protein metabolic process","BP",5276,114,0.00000010320985138603
