"","Term","Ont","N","DE","P.DE"
"GO:0044424","intracellular part","CC",15063,1412,2.27471908991585e-54
"GO:0005622","intracellular","CC",15073,1412,4.3546742218153e-54
"GO:0005654","nucleoplasm","CC",3512,484,2.18331267719733e-42
"GO:0043229","intracellular organelle","CC",13294,1270,6.34152979096201e-42
"GO:0043226","organelle","CC",14144,1325,1.51519529945275e-41
"GO:0043231","intracellular membrane-bounded organelle","CC",11488,1136,2.83734169219799e-39
"GO:0044260","cellular macromolecule metabolic process","BP",8352,897,3.78381531417352e-39
"GO:0043227","membrane-bounded organelle","CC",13019,1240,4.86747817716139e-38
"GO:0005515","protein binding","MF",11807,1155,4.94712657013487e-38
"GO:0005634","nucleus","CC",7932,847,0.00000000000000000000000000000000018451569427623
"GO:0005829","cytosol","CC",5085,602,0.0000000000000000000000000000000025255835824937
"GO:0044267","cellular protein metabolic process","BP",5276,614,0.0000000000000000000000000000000649198846313174
"GO:0005488","binding","MF",15267,1367,0.000000000000000000000000000000862352213905045
"GO:0044446","intracellular organelle part","CC",9811,979,0.00000000000000000000000000000391896502124905
"GO:0044422","organelle part","CC",10112,1001,0.00000000000000000000000000000724955959572855
"GO:0044428","nuclear part","CC",5023,581,0.0000000000000000000000000000629148528796081
"GO:0006464","cellular protein modification process","BP",4160,503,0.0000000000000000000000000000874447350327623
"GO:0036211","protein modification process","BP",4160,503,0.0000000000000000000000000000874447350327623
"GO:0031981","nuclear lumen","CC",4594,541,0.000000000000000000000000000199999421760881
"GO:0044237","cellular metabolic process","BP",11301,1083,0.000000000000000000000000000542959700446333
