"","Term","Ont","N","DE","P.DE"
"GO:0042995","cell projection","CC",2178,59,0.0000000197554285607452
"GO:0006811","ion transport","BP",1696,50,0.0000000221179875600632
"GO:0120025","plasma membrane bounded cell projection","CC",2103,57,0.0000000360594213243644
"GO:0097458","neuron part","CC",1729,48,0.000000273074117217964
"GO:0044463","cell projection part","CC",1467,43,0.000000299013861612922
"GO:0120038","plasma membrane bounded cell projection part","CC",1467,43,0.000000299013861612922
"GO:0043005","neuron projection","CC",1312,40,0.000000301985702489573
"GO:0034220","ion transmembrane transport","BP",1182,36,0.00000130305123773014
"GO:0005215","transporter activity","MF",1140,34,0.00000417774911834462
"GO:0022857","transmembrane transporter activity","MF",1045,32,0.00000479748042869016
"GO:0043168","anion binding","MF",2773,61,0.0000134661078211418
"GO:0006812","cation transport","BP",1160,33,0.0000155096848225163
"GO:0055085","transmembrane transport","BP",1598,41,0.000015780272041275
"GO:0120036","plasma membrane bounded cell projection organization","BP",1497,39,0.0000185747230875335
"GO:0005856","cytoskeleton","CC",2197,51,0.0000199991754307326
"GO:0015075","ion transmembrane transporter activity","MF",880,27,0.0000269416955798054
"GO:0044456","synapse part","CC",938,28,0.0000309605378382798
"GO:0099568","cytoplasmic region","CC",505,19,0.000031120972510575
"GO:0030030","cell projection organization","BP",1534,39,0.0000320270059501455
"GO:0008324","cation transmembrane transporter activity","MF",644,22,0.0000321400780116876
