"","Term","Ont","N","DE","P.DE"
"GO:0005634","nucleus","CC",7932,288,0.0000000000000000000000000000000164350656788672
"GO:0003676","nucleic acid binding","MF",4349,191,0.00000000000000000000000000236202876385519
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,185,0.00000000000000000000000000340162257655436
"GO:0003677","DNA binding","MF",2518,137,0.00000000000000000000000000534605380303061
"GO:0090304","nucleic acid metabolic process","BP",5735,224,0.000000000000000000000000039049733322798
"GO:0005654","nucleoplasm","CC",3512,162,0.00000000000000000000000149464353451378
"GO:0034654","nucleobase-containing compound biosynthetic process","BP",4278,183,0.0000000000000000000000017615408806425
"GO:0018130","heterocycle biosynthetic process","BP",4341,184,0.000000000000000000000003628419675339
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,200,0.00000000000000000000000450349941089984
"GO:0019438","aromatic compound biosynthetic process","BP",4351,184,0.00000000000000000000000479770858381507
"GO:0044260","cellular macromolecule metabolic process","BP",8352,278,0.0000000000000000000000153575769165206
"GO:0032774","RNA biosynthetic process","BP",3733,165,0.0000000000000000000000477755331241169
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,233,0.0000000000000000000000597501556443183
"GO:0044271","cellular nitrogen compound biosynthetic process","BP",5029,199,0.0000000000000000000000714367529568966
"GO:0051252","regulation of RNA metabolic process","BP",3822,167,0.000000000000000000000077636187607421
"GO:0097659","nucleic acid-templated transcription","BP",3716,164,0.0000000000000000000000833145360936742
"GO:0009059","macromolecule biosynthetic process","BP",5114,201,0.0000000000000000000000834651421895331
"GO:1901362","organic cyclic compound biosynthetic process","BP",4500,185,0.0000000000000000000000990210294431256
"GO:0044428","nuclear part","CC",5023,198,0.000000000000000000000165622157768057
"GO:0006351","transcription, DNA-templated","BP",3668,162,0.000000000000000000000167458759371088
