"","Term","Ont","N","DE","P.DE"
"GO:0097458","neuron part","CC",1729,265,0.000000000000000000000000000000120940888683474
"GO:0007399","nervous system development","BP",2375,328,0.00000000000000000000000000000107738195760636
"GO:0045202","synapse","CC",1171,193,0.00000000000000000000000000951650935272619
"GO:0022008","neurogenesis","BP",1623,241,0.0000000000000000000000000134960827007462
"GO:0071944","cell periphery","CC",5756,612,0.0000000000000000000000000771800123850179
"GO:0005886","plasma membrane","CC",5637,601,0.000000000000000000000000153662134025719
"GO:0048699","generation of neurons","BP",1524,224,0.00000000000000000000000455480058047804
"GO:0030030","cell projection organization","BP",1534,223,0.000000000000000000000025415795285585
"GO:0042995","cell projection","CC",2178,287,0.0000000000000000000000266527180851776
"GO:0043005","neuron projection","CC",1312,199,0.0000000000000000000000532236806997654
"GO:0030182","neuron differentiation","BP",1365,204,0.0000000000000000000000881662179606916
"GO:0031175","neuron projection development","BP",978,162,0.000000000000000000000106439467489719
"GO:0016020","membrane","CC",9495,891,0.000000000000000000000128884118987208
"GO:0120036","plasma membrane bounded cell projection organization","BP",1497,217,0.000000000000000000000159315879225751
"GO:0005737","cytoplasm","CC",11625,1045,0.000000000000000000000209681911506909
"GO:0044425","membrane part","CC",6939,693,0.000000000000000000000268859408253817
"GO:0044459","plasma membrane part","CC",2985,358,0.000000000000000000000618928218026629
"GO:0120025","plasma membrane bounded cell projection","CC",2103,275,0.00000000000000000000088016339174783
"GO:0048666","neuron development","BP",1110,174,0.00000000000000000000113438312431701
"GO:0044456","synapse part","CC",938,155,0.00000000000000000000124893057804463
