searchTUCR,ngenes,meancor,mediancor,mincor,maxcor
uc.18,1091,0.0898979044647936,0.314752681978544,-0.466383468932249,0.500583195334437
uc.180,674,-0.0897688569233286,-0.309387524899801,-0.444294045647635,0.9921880624955
uc.181,701,-0.0744253560950115,-0.30812873497012,-0.454786761705906,0.981491348069216
uc.182,721,0.0427587536303871,0.305083159334725,-0.462711498308014,0.63374853001176
uc.183,2766,-0.0681175314154971,-0.311591907264742,-0.655218758249934,0.639880480956152
uc.184,1472,0.0559915651109574,0.308451532387741,-0.51812465500276,0.718487052103583
uc.185,56,0.214630754382536,0.30889792881657,-0.341224470204238,0.358242734058128
uc.186,6723,0.221326458571732,0.371289029687763,-0.674956200350397,0.893102455180359
uc.187,435,-0.0201369920075122,-0.302795977632179,-0.461285909712722,0.511135910912713
uc.188,223,-0.0174681687748292,-0.301754385964912,-0.446622027023784,0.44125086999304
uc.189,2878,0.20271014454539,0.344012047903617,-0.611819905440757,0.752278781769746
uc.19,15,-0.0969973040215679,-0.310130318957448,-0.334329325365397,0.88218014255886
uc.190,1649,0.386323283701177,0.379895360837113,-0.328137374901001,0.549902800777594
uc.191,3832,0.482581632040054,0.452426380588955,-0.489204886360909,0.864271485828114
uc.192,3935,0.47158741530576,0.440768473852209,-0.420757433940529,0.850327597379221
uc.193,2314,0.275934127185582,0.353537571699426,-0.47047303621571,0.875673794609643
uc.194,1097,-0.0834811815580225,-0.311361509107927,-0.536359709122327,0.591220870233038
uc.195,1458,-0.246872225845239,-0.33968848249214,-0.660594715242278,0.530645354837161
uc.196,120,-0.203823369413045,-0.312556699546404,-0.415503875968992,0.373835409316726
uc.197,62,-0.0790346193359485,-0.303236374109007,-0.391201670386637,0.690743274053808
uc.198,184,-0.0319610399638542,-0.301859985120119,-0.458252333981328,0.690743274053808
uc.199,45,-0.0435304784228393,-0.303232774137807,-0.409045527635779,0.61375668994648
uc.2,713,-0.111803371491682,-0.314027887776898,-0.558849929200567,0.937418100655195
uc.20,6,0.122263421892625,0.0158302733578131,-0.33000215998272,0.88218014255886
uc.200,76,0.0489051666534036,0.302231982144143,-0.401821585427317,0.87249382004944
uc.201,2929,0.451043588919981,0.441639666882665,-0.488074495404037,0.76608347133223
uc.202,136,-0.210119483750012,-0.314620683034536,-0.423992608059136,0.397758417932657
uc.203,4940,0.157435702619642,0.344954040367677,-0.740706074351405,0.754779561763506
uc.204,91,0.20884830723552,0.312369501043992,-0.341042071663427,0.626601387188903
uc.205,3092,0.463336357215999,0.440133678930569,-0.382926536587707,0.815139078887369
uc.206,3218,0.446453507800154,0.424581803345573,-0.38781049751602,0.718304653562772
uc.207,156,-0.0200123629780193,-0.302169582643339,-0.432486140110879,0.408567931456548
uc.208,5295,0.237325374371509,0.368529051767586,-0.620123839009288,0.90655434756522
uc.209,4167,0.268005800086069,0.364115487076103,-0.570840233278134,0.90655434756522
uc.21,737,-0.0268145230686187,-0.304564763481892,-0.522238222094223,0.483113735090119
uc.210,76,0.236675464491021,0.310741114071088,-0.366321069431445,0.377087383300934
uc.211,13,-0.127755593339869,-0.304711162310702,-0.457477140182879,0.384174526603787
uc.212,24,0.0634894920840633,0.303674370605035,-0.37233782129743,0.492490460076319
uc.213,20,0.154033527731778,0.312725898192814,-0.375268197854417,0.588878488972088
uc.214,3140,0.445813028655006,0.423465812273502,-0.36593707250342,0.743725250197999
uc.215,2415,-0.12831798761759,-0.326349389204886,-0.703739170086639,0.604231166150671
uc.216,1512,-0.156495617876327,-0.337102503179975,-0.705366357069144,0.653562771497828
uc.217,166,0.308469300920292,0.342402860777114,-0.377512179902561,0.563733890128879
uc.218,34,-0.170668493475582,-0.312745098039216,-0.370573835409317,0.339590083279334
uc.219,305,-0.155180980191503,-0.310859913120695,-0.410881512947896,0.460865913072695
uc.22,142,0.299192913498946,0.318491852065184,-0.317752657978736,0.425432596539228
uc.220,1126,0.291027806058191,0.328769769841841,-0.414361485108119,0.58686730506156
uc.221,790,0.0689233108919939,0.305771953824369,-0.503163174694603,0.628660570715434
uc.222,251,0.270225981618442,0.313538291693667,-0.392092063263494,0.90968872249022
uc.223,412,0.17677422075769,0.31296469628243,-0.420018239854081,0.90968872249022
uc.224,838,0.294062719574616,0.326908584731322,-0.392958456332349,0.884090527275782
uc.225,1163,-0.0137966600480438,-0.302013583891329,-0.498668010655915,0.666366669066648
uc.226,273,0.0264726585484019,0.302599179206566,-0.45515155878753,0.668637050903593
uc.227,719,-0.0534600262836284,-0.306014351885185,-0.511963904288766,0.668637050903593
uc.228,4018,0.472832597827022,0.447620419036648,-0.482468140254878,0.890817673458613
uc.229,4438,0.514509160177282,0.471123431012552,-0.529978160174719,0.98499532003744
uc.23,374,0.2678986204474,0.329928960568315,-0.442758057935537,0.568248254013968
uc.230,4454,0.506254021813358,0.467305061559508,-0.51547267621859,0.966767465860273
uc.231,2512,-0.0781354430693217,-0.313244294045648,-0.872544219646243,0.755691554467564
uc.232,40,0.19906400748794,0.3203182374541,-0.3593803249574,0.659466724266206
uc.233,1575,-0.158731879097348,-0.321892624859001,-0.551750785993712,0.435793313653491
uc.234,716,-0.0900348774863433,-0.308336333309334,-0.483154534763722,0.428780569755442
uc.235,257,-0.0991678603536152,-0.310531115751074,-0.458758729930161,0.476264189886481
uc.236,1624,0.380427994014472,0.374963400292798,-0.320253437972496,0.53609811121511
uc.237,1839,-0.000124906015433769,0.301655986752106,-0.589094487244102,0.655609955120359
uc.238,1087,-0.000353978400923483,0.30140158878729,-0.60108479132167,0.613192694458444
uc.239,1601,0.371862259330533,0.371320229438165,-0.335646914824681,0.536074111407109
uc.24,68,0.219020059604229,0.31578587371301,-0.346761225910193,0.479708162334701
uc.240,1926,0.227969294002657,0.328971368229054,-0.446451628386973,0.5484316125471
uc.241,3098,0.467974901003891,0.447087623299014,-0.413166294669643,0.790220078239374
uc.242,4397,0.508738542418247,0.468140254877961,-0.538519691842465,0.985950512395901
uc.243,1324,-0.0712307830238265,-0.312637098903209,-0.564619483044136,0.512683898528812
uc.244,3908,0.500804850265394,0.464651882784938,-0.476698586411309,0.913370293037656
uc.245,825,-0.0183531739018815,-0.302126382988936,-0.615976672186623,0.642856457148343
uc.246,377,0.194426862622234,0.319070247438021,-0.413564691482468,0.462596299229606
uc.247,3552,0.471410857091522,0.454177166582667,-0.436302109583123,0.873509011927905
uc.248,3980,0.504382334187558,0.469673842609259,-0.472265821873425,0.920687834497324
uc.249,3389,0.470837076974084,0.443818849449204,-0.435339717282262,0.795581635346917
uc.25,334,0.274087436043027,0.323611011111911,-0.444080447356421,0.542854057167543
uc.250,3364,0.471030500245891,0.448508411932705,-0.476916984664123,0.799474404204766
uc.251,228,-0.156974881043057,-0.315945472436221,-0.531730146158831,0.423959008327933
uc.252,730,0.0871552468676141,0.308777929776562,-0.531754145966832,0.475414596683227
uc.253,1649,-0.173439533284219,-0.3312429500564,-0.662226702186383,0.56468428252574
uc.254,2944,0.458671916494233,0.439346485228118,-0.419586243310054,0.743168454652363
uc.255,69,0.330979056515374,0.32311661506708,-0.321131830945353,0.835522115823074
uc.256,38,0.356474706097088,0.334758921928625,0.303736770105839,0.835522115823074
uc.257,456,-0.283468516462395,-0.327305781553748,-0.660793913648691,0.784961720306238
uc.258,420,-0.28593330110502,-0.330759353925169,-0.720846233230134,0.784961720306238
uc.259,2206,0.422803802701038,0.414251085991312,-0.390020879832961,0.633971728226174
uc.26,914,0.0948074025911075,0.309553123575012,-0.452278781769746,0.622883816929465
uc.260,3839,0.486429175094341,0.455225958192335,-0.521938224494204,0.892874457004344
uc.261,3596,0.461183133004346,0.444490844073247,-0.469748242014064,0.81687906496748
uc.262,4030,0.50268790405508,0.469594643242854,-0.52703098375213,0.936911704706363
uc.263,4380,0.229206738400887,0.350416396668827,-0.697472820217438,0.992948856409149
uc.264,4670,0.233335495885626,0.349254805961552,-0.725372597019224,0.992948856409149
uc.265,1754,-0.00181893368114173,-0.301804785561716,-0.562037103703171,0.805495956032352
uc.266,3006,0.438577368826159,0.418700650394797,-0.424434204526364,0.711531907744738
uc.267,12,-0.266545867633059,-0.306268749850001,-0.40296157630739,0.31375188998488
uc.268,4423,0.102606884322407,0.324016607867137,-0.59202726378189,0.708483932128543
uc.269,2207,-0.101211359588688,-0.320923032615739,-0.654707562339501,0.566952264381885
uc.27,1373,0.320237099574434,0.336628506971944,-0.430736554107567,0.622883816929465
uc.270,422,0.204625365840675,0.321987424100607,-0.437017303861569,0.999467204262366
uc.271,432,0.206145167505327,0.321691026471788,-0.434941320469436,0.999467204262366
uc.272,149,0.316511529652729,0.325833393332853,-0.312115103079175,0.521811025511796
uc.273,26,-0.0319877748670318,-0.301495188038496,-0.354323565411477,0.922922216622267
uc.274,79,-0.184648051929509,-0.308971128230974,-0.379117767057864,0.922922216622267
uc.275,42,-0.0414344113818518,-0.305354357165143,-0.419927040583675,0.674017807857537
uc.276,28,0.361017626144705,0.319406244750042,0.300801593587251,0.871589027287782
uc.277,59,0.321506390660739,0.318460652314782,-0.317558259533924,0.871589027287782
uc.278,15,0.394175566595467,0.315952672378621,0.300662394700842,0.840874073007416
uc.279,30,0.357300101599187,0.318572251421989,0.30046799625603,0.840874073007416
uc.28,3832,0.220122443613353,0.349227206182351,-0.518705450356397,0.675486596107231
uc.280,11,-0.0124142279589036,-0.305044759641923,-0.325362997096023,0.494866441068472
uc.281,2507,-0.271718507544321,-0.351234790121679,-0.760546715626275,0.475078599371205
uc.282,750,0.0947639970880233,0.311632706938345,-0.528994168046656,0.893613651090791
uc.283,3374,0.483731378755965,0.457431540547676,-0.48624811001512,0.843612451100391
uc.284,2670,0.461433766507396,0.444139246886025,-0.392944056447548,0.771608227134183
uc.285,1700,0.23232057531775,0.335477716178271,-0.556361149110807,0.536069311445509
uc.286,2823,0.411354242003471,0.401029591763266,-0.383824129406965,0.675716994264046
uc.287,683,0.331980576951871,0.33484532123743,-0.328797369621043,0.448532411740706
uc.288,1424,0.377286810918996,0.369649842801258,0.30031679746562,0.546588427292582
uc.289,1158,0.349960624149204,0.347374421004632,-0.369441044471644,0.530952552379581
uc.29,2256,0.401805831298031,0.39484484124127,-0.364439484484124,0.603830369357045
uc.290,450,0.329382458273667,0.325745794033648,0.300031199750402,0.530952552379581
uc.291,18,0.283219734242126,0.313268293853649,-0.306148750809994,0.389291285669715
uc.292,2957,-0.039744049717538,-0.308462332301342,-0.633112535099719,0.63796769625843
uc.293,59,0.334407385757863,0.313958288333693,-0.321679026567788,0.883173734610123
uc.294,93,0.326184745360747,0.314236686106511,-0.304804761561908,0.859289125686995
uc.295,313,0.327116953671399,0.316543067655459,0.300028799769602,0.883173734610123
uc.296,220,0.313595825778848,0.31703146374829,-0.328655770753834,0.702135982912137
uc.297,56,0.340214721139374,0.320278637770898,0.300703194374445,0.702135982912137
uc.298,230,0.322485670549418,0.315701874385005,0.300023999808002,0.443821249430005
uc.299,15,0.202199342405261,0.319595843233254,-0.323212614299086,0.643230854153167
uc.3,1128,-0.114783083862989,-0.315748674010608,-0.596846425228598,0.937418100655195
uc.30,3471,0.487177857460459,0.459125926992584,-0.486903304773562,0.836292509659923
uc.300,26,0.2938618644897,0.311986704106367,-0.322564619483044,0.661084311325509
uc.301,8,0.308924628602971,0.315544675642595,-0.330818153454772,0.661084311325509
uc.302,1986,0.372981532159827,0.365903472772218,-0.392917656658747,0.560868313053496
uc.303,1179,0.349741539981166,0.346367629058968,-0.343096455228358,0.560868313053496
uc.304,121,0.316422453744337,0.313723090215278,-0.300803993568051,0.471437828497372
uc.305,194,0.0317253833103356,0.303171574627403,-0.409172726618187,0.895104039167687
uc.306,104,-0.0652041091363577,-0.306142750857993,-0.395555235558116,0.895104039167687
uc.307,4053,-0.0646433709359341,-0.316137470900233,-0.760040319677443,0.990719274245806
uc.308,3848,-0.056529055459864,-0.31422228622171,-0.746638826889385,0.990239278085775
uc.309,4080,-0.0622215075220575,-0.315175078599371,-0.752554779561764,0.990719274245806
uc.31,43,0.318685748188433,0.313802289581683,0.300527995776034,0.359125926992584
uc.310,321,0.323761335142964,0.318647850817194,0.300064799481604,0.412837497300022
uc.311,858,-0.0907834583477179,-0.313096695226438,-0.636575707394341,0.958684330525356
uc.312,832,-0.0626047914693606,-0.309187126502988,-0.624309405524756,0.958684330525356
uc.313,673,0.229916331248845,0.329596563227494,-0.403470372237022,0.682528139774882
uc.314,3205,0.460383749067293,0.441788465692275,-0.388972088223294,0.95140758873929
uc.315,3401,0.476609883798377,0.453250773993808,-0.41452708378333,0.95140758873929
uc.316,3913,0.492883170044785,0.45640674874601,-0.497744018047856,0.887126502987976
uc.317,3,0.338464492284062,0.323865409076727,-0.306417548659611,0.997945616435069
uc.318,450,0.0226189177153249,0.301270789833681,-0.426272589819282,0.509470324237406
uc.319,1497,0.378294275449404,0.372445820433437,-0.358401132790938,0.67734898120815
uc.320,1696,0.378210954972738,0.373672210622315,-0.37077543379653,0.67734898120815
uc.321,2381,0.40538274568226,0.399138406892745,-0.36686826505388,0.638817289461684
uc.322,2122,-0.148345896361953,-0.330998152014784,-0.642143662850697,0.608390332877337
uc.323,185,-0.0806234890661415,-0.306333549331605,-0.398922408620731,0.435279717762258
uc.324,3829,0.142834673044736,0.329430964552284,-0.686934504523964,0.730974152206782
uc.325,326,-0.0647434648743669,-0.306692346461228,-0.458230734154127,0.429572563419493
uc.326,17,0.317632941289411,0.311147910816714,-0.30125278997768,0.968800249598003
uc.327,15,0.323730850153199,0.319051047591619,-0.327549379604963,0.968800249598003
uc.328,421,-0.214284657219179,-0.319195046439629,-0.587448100415197,0.439158086735306
uc.329,2937,0.463057013827853,0.441212470300238,-0.398920008639931,0.766683466532268
uc.33,785,-0.181101609531073,-0.319540643674851,-0.437686898504812,0.404303165574675
uc.330,6051,0.210807881013402,0.364710682314542,-0.657376340989272,0.943485252117983
uc.331,1316,-0.0666026878471902,-0.310667914656683,-0.546209230326158,0.614131086951304
uc.332,2139,0.410324951902489,0.399020807833537,-0.327746178030576,0.615518275853793
uc.333,4900,0.239081427920005,0.365046679626563,-0.634497324021408,0.764386684906521
uc.334,740,0.322631342192506,0.330412556699547,-0.349418004655963,0.442282861737106
uc.335,5,-0.170364077087383,-0.307048743610051,-0.429747762017904,0.501163990688075
uc.336,1042,0.36029084358496,0.355212758297934,-0.338493292053664,0.47311781505748
uc.337,1067,0.256264533576328,0.326272589819282,-0.439786881704946,0.489183286533708
uc.338,1382,0.231031982713748,0.334733722130223,-0.536230110159119,0.999887200902393
uc.339,495,-0.0507847234191824,-0.304363165094679,-0.431677346581227,0.404708762329901
uc.34,721,0.0209892767459802,0.30265437876497,-0.467830657354741,0.460117119063048
uc.340,605,0.32759376536558,0.328533371733026,-0.308978328173375,0.440029279765762
uc.341,238,-0.00795209436643835,-0.300809993520052,-0.834605323157415,0.760851513187895
uc.342,37,0.10956716670591,0.306451148390813,-0.519785441716466,0.575836993304054
uc.343,31,0.110114525535409,0.312712698298414,-0.566587467300262,0.567048263613891
uc.344,58,0.0934479282786427,0.309668322653419,-0.608673530611755,0.631161350709194
uc.345,624,-0.164179990406231,-0.320765833873329,-0.675294597643219,0.669957040343677
uc.346,2157,-0.148608898472345,-0.326358989128087,-0.758384332925337,0.598977608179135
uc.347,4094,0.500073870049001,0.468785849713202,-0.495980032159743,0.93000455996352
uc.348,77,0.0480072834741997,0.305035159718722,-0.677401780785754,0.985837713298294
uc.349,70,0.0942537602556323,0.305257157942737,-0.670365037079703,0.985837713298294
uc.35,1361,0.373686104412708,0.369333045335637,-0.36359229126167,0.51734706122351
uc.350,284,-0.0719941761592668,-0.305039959680323,-0.635294117647059,0.633023735810114
uc.351,4243,0.523696089667672,0.4828161374709,-0.509206326349389,0.985067319461445
uc.352,4351,0.516470019653311,0.474327405380757,-0.523215014279886,0.997729618163055
uc.353,4334,0.517766751636176,0.475698994408045,-0.509429524563804,0.982571339429285
uc.354,1036,0.32829388098486,0.336454508363933,-0.324892600859193,0.464765881872945
uc.355,1026,0.356502925754372,0.35483716130271,-0.316175870593035,0.493373653010776
uc.356,421,0.104735549764058,0.312225502195982,-0.577826577387381,0.524095807233542
uc.357,989,-0.0369113625452978,-0.306196750425997,-0.672781817745458,0.556968344253246
uc.358,723,0.326427131321539,0.329975760193918,-0.335879712962296,0.503136774905801
uc.359,2988,0.191274660967371,0.33984328125375,-0.514428684570523,0.688914488684091
uc.36,5513,0.178650344132999,0.350418796649627,-0.586958504331966,0.803535171718626
uc.360,6387,0.160582725859565,0.346802025583795,-0.716790265677875,0.90531595747234
uc.361,986,-0.194693859081987,-0.327677778577771,-0.63484052127583,0.492980056159551
uc.362,3438,0.490214704460375,0.464047087623299,-0.435010919912641,0.85702834377325
uc.363,1547,0.36090320042792,0.362049103607171,-0.354601963184295,0.526445388436893
uc.364,3897,0.510794246517468,0.475896992824058,-0.499092807257542,0.923860609115127
uc.365,3462,0.488382542853002,0.458867929056568,-0.421280629754962,0.87592819257446
uc.366,1897,-0.0383925915413974,-0.305229558163535,-0.515623875009,0.54171646626827
uc.367,5,0.380527035783714,0.377219382244942,0.331012551899585,0.42687978496172
uc.368,1906,-0.0708341892551324,-0.312519499844001,-0.531475748194015,0.990052079583363
uc.369,1915,-0.0715371663971858,-0.311805505555956,-0.540209278325773,0.990052079583363
uc.37,1454,0.125228771484821,0.31969424244606,-0.53609571123431,0.582297741618067
uc.370,1441,0.292567431008088,0.33467972256222,-0.394043247654019,0.460037919696642
uc.371,826,-0.173542602942469,-0.318352653178775,-0.522103823169415,0.410598315213478
uc.372,3783,-0.19994653428974,-0.340638874889001,-0.670852233182135,0.561374709002328
uc.373,2074,0.0409292147070731,0.307432740538076,-0.615760673914609,0.693851249190007
uc.374,968,0.113489463985115,0.311619507043944,-0.498344013247894,0.655266757865937
uc.375,673,0.0226534330370231,0.302920776633787,-0.483680130558956,0.655266757865937
uc.376,509,-0.171361599637655,-0.313516691866465,-0.439707682338541,0.391624067007464
uc.377,95,-0.261280225547669,-0.31437588499292,-0.39000167998656,0.324873401012792
uc.378,113,0.0317582025715476,0.301883984928121,-0.398704010367917,0.610475916192671
uc.379,1612,0.347416780963519,0.364185086519308,-0.384239326085391,0.604281565747474
uc.38,4128,0.492995620569919,0.455804353565172,-0.447697218422253,0.886238510091919
uc.380,3988,0.507832991498556,0.470655434756522,-0.462437900496796,0.926586987304102
uc.381,3691,0.499862877282297,0.467259461924305,-0.49155686754506,0.887385700914393
uc.382,1078,0.0263571012025596,0.303151174790602,-0.525634194926441,0.483298533611731
uc.383,3870,0.50371510516288,0.469310245518036,-0.443785249718002,0.912175102599179
uc.384,540,-0.247535961934527,-0.327479780161759,-0.616725466196271,0.387174502603979
uc.385,40,-0.28562531499748,-0.31327669378645,-0.364081887344901,0.344454844361245
uc.386,3610,0.50684000311931,0.473735810113519,-0.503362373101015,0.911354309165527
uc.387,4306,-0.104026948741215,-0.32672138622891,-0.69733842129263,0.730942952456381
uc.388,221,0.0646855856827354,0.306616747066024,-0.384954520363837,0.416655866753066
uc.389,327,-0.206065294596909,-0.319600643194855,-0.452924376604987,0.413651090791274
uc.39,3997,0.489038468077544,0.457246742026064,-0.477080183358533,0.901910384716922
uc.390,14,-0.142632058943528,-0.305829553363573,-0.452353181174551,0.326572587419301
uc.391,4,0.358057335541316,0.313468692250462,0.302548779609763,0.502743178054576
uc.392,2531,0.43761143802592,0.421592627258982,-0.343833249334005,0.692293661650707
uc.393,1916,0.174318444283343,0.329968560251518,-0.535637314901481,0.679170566635467
uc.394,3789,0.488202366431742,0.459788321693427,-0.497552019583843,0.869798641610867
uc.395,6105,-0.133336869816098,-0.33734610123119,-0.750721194230446,0.726769385844913
uc.396,4059,0.515779543830168,0.480814553483572,-0.524832601339189,0.970701034391725
uc.397,1464,-0.0875498061589278,-0.313079895360837,-0.769897040823673,0.580497756017952
uc.398,667,-0.105830524870044,-0.310559915520676,-0.644166846665227,0.580497756017952
uc.399,3516,0.4477929917175,0.424449804401565,-0.454393164854681,0.755878752969976
uc.4,13,0.44611415416369,0.406700746394029,0.301509587923297,0.768992248062016
uc.40,4,0.00837773297813618,0.00680154558763529,-0.309271125830993,0.329178966568268
uc.400,2376,0.41715160824168,0.401443588451292,-0.318813449492404,0.673067415460676
uc.401,1720,-0.122182149054435,-0.317597859217126,-0.602323181414549,0.576369789041688
uc.402,1399,-0.223966855012837,-0.327609379124967,-0.648453212374301,0.451117191062472
