id,counts
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7019-01A-11R-2027-07,162254358
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7290-01A-11R-2027-07,149066067
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7292-01A-11R-2027-07,164557340
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7294-01A-11R-2027-07,154959683
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7298-01A-11R-2027-07,164597073
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7299-01A-21R-2027-07,186871662
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7300-01A-21R-2090-07,157106172
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7301-01A-11R-2090-07,150879074
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7302-01A-11R-2090-07,142255527
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7304-01A-12R-2090-07,160445450
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7304-02A-12R-A36H-07,95020587
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7306-01A-11R-2090-07,166281011
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-7309-01A-11R-2090-07,179918866
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8158-01A-11R-2256-07,197370523
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8161-01A-11R-2256-07,173176601
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8162-01A-21R-2256-07,160481189
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8163-01A-11R-2256-07,128798273
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8164-01A-11R-2256-07,180981398
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8165-01A-11R-2256-07,116770914
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8166-01A-11R-2256-07,156854824
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8167-01A-11R-2256-07,131462829
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-8168-01A-11R-2256-07,209858464
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TP-01A-11R-A28M-07,117440891
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TR-01A-11R-A28M-07,118384462
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TS-01A-11R-A28M-07,105836298
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TT-01A-11R-A28M-07,125815084
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TU-01A-11R-A28M-07,120057186
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TW-01A-11R-A28M-07,115359790
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A5TY-01A-11R-A28M-07,120308332
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A6S2-01A-21R-A32Q-07,131066184
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A6S6-01A-21R-A32Q-07,114743673
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A6S7-01A-21R-A32Q-07,129091108
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A6S8-01A-12R-A32Q-07,119233025
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A76K-01A-11R-A33Z-07,176252470
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A76L-01A-11R-A32Q-07,128173607
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A76O-01A-11R-A32Q-07,125789874
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A76R-01A-11R-A32Q-07,127887028
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7T6-01A-11R-A33Z-07,181535413
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7T8-01A-21R-A34R-07,150863168
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TA-01A-11R-A33Z-07,128599070
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TB-01A-11R-A33Z-07,163510665
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TC-01A-21R-A34R-07,142209134
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TD-01A-12R-A34F-07,116406689
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TG-01A-21R-A34R-07,102884091
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TI-01A-11R-A33Z-07,125011695
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-DU-A7TJ-01A-11R-A34R-07,151811388
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5302-01A-01R-1470-07,140686248
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5303-01A-01R-1470-07,131949957
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5304-01A-01R-1470-07,133199825
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5305-01A-01R-1896-07,118623374
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5307-01A-01R-1896-07,135049449
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5311-01A-01R-1470-07,170786453
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5318-01A-01R-1470-07,141831195
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5319-01A-01R-1896-07,131201528
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-5322-01A-01R-1470-07,173056724
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-A7YD-01A-11R-A34F-07,119033874
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-A7YE-01A-11R-A34F-07,163710105
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-A7YH-01A-11R-A34F-07,145879480
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-A7YI-01A-11R-A34F-07,139711302
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-A7YJ-01A-11R-A34F-07,159524327
RNASEQ-PROCESSED/tcga_analysis/LGG/readcounts/TCGA-E1-A7YL-01A-11R-A34F-07,151290946
