"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"235","uc.66",143.995097060009,-0.602385814677236,0.446635143057665,-1.34872014448595,0.177426872600829,0.309643823551584
"236","uc.67",0.0541077863473968,-0.636549307062355,4.42887343063085,-0.143727138973959,0.885715939894105,NA
"237","uc.68",16.7670923692644,1.82172753263136,0.589013747971527,3.09284382394317,0.00198248436116239,0.00832205559451264
"238","uc.69",5.48880783444491,2.23777529318349,2.30386410530169,0.971313927776331,0.331391975227738,0.483653153035077
"239","uc.70",6.35065568468742,4.38322183838506,1.84652392654722,2.37376931615566,0.0176075471593606,0.0504216123199871
"240","uc.71",61.2176635476939,-0.218189913071972,0.176634118361829,-1.23526482366797,0.216731960764062,0.357749699427142
"241","uc.72",57.7086446477076,-0.759456719827787,0.176897552619625,-4.29320083054407,1.76115568397821e-05,0.000144721054031253
"242","uc.73",54.2053744569979,-0.552863857282735,0.176867060919092,-3.12587236091203,0.00177278478024096,0.00752935558349532
"243","uc.74",55.0488454658204,-0.402652485939478,0.308024325892643,-1.30721002236627,0.191141392616132,0.325456965805846
"244","uc.75",479.402851892364,-1.33794696544882,0.326075191949321,-4.10318539552303,4.07500447302816e-05,0.000314357487919315
"245","uc.76",87.6013611542253,-0.297945178409288,0.388168690480527,-0.76756623013683,0.442744931592547,0.585166378118821
"246","uc.77",61.6715648178508,-0.65485267815658,0.458817634084175,-1.42726135507782,0.153504575238932,0.274998717726618
"247","uc.78",53.0491404714255,-1.04704277131477,0.470454736845286,-2.22559725582932,0.0260411701771277,0.0688361001884913
"248","uc.79",49.5118206684524,-1.01310971888692,0.518660207139005,-1.95332070003087,0.0507816061708761,0.118490414398711
"249","uc.80",44.5606459801158,0.229537474032004,0.854272513535239,0.268693502828633,0.78816555197699,0.875833332020573
"250","uc.81",0.050141820868645,-0.688706720872095,5.76331012445051,-0.119498466332793,0.904880455020086,NA
"251","uc.82",0.0395292642014373,-0.688707832674322,5.86464433372007,-0.117433861882202,0.906516251803479,NA
"252","uc.83",0.118486921586672,0.201252079937243,3.17818298833146,0.0633229995491541,0.949509301521589,NA
"253","uc.84",6.6605040428449,-0.697089297271479,0.480456270241244,-1.45089020676421,0.146810435333061,0.266799733441813
"254","uc.85",0.0459252460635523,-0.0595113238348748,5.28435320433168,-0.0112617990383558,0.991014574354936,NA
"255","uc.86",0.0616008396185022,-0.619164837717203,4.08783998884914,-0.151465037625291,0.879608888541993,NA
"256","uc.87",0.27366270979884,0.658130232040472,1.83868766376918,0.357934762389905,0.720392135228018,NA
"257","uc.88",0.497570948308135,-0.0245289370147737,1.75668400725327,-0.0139632039191425,0.988859337192563,0.996227795152291
"258","uc.89",227.171772895397,0.726213117079042,0.882704358534299,0.822713867964688,0.410670727145781,0.556452061762253
"259","uc.90",21.9475733190262,-5.36403822538799,0.954155564965236,-5.62176485925901,1.89016427377502e-08,3.46935669551465e-07
"260","uc.91",27.6950278480044,2.72514997676022,0.845996021670616,3.22123261452078,0.00127640503626615,0.00581302534588678
"261","uc.92",1.11015085032037,1.25029867603604,1.11744402214894,1.11889155183953,0.263186407521251,0.408101817413082
"262","uc.93",0.214983054624495,0.430302968273566,2.63933280725819,0.163034751468336,0.87049107300065,NA
"263","uc.94",0.120548934675951,0.183881531543764,2.32619186224704,0.0790483083223149,0.936994198764084,NA
"264","uc.95",9.37636514267629,1.54115351172478,0.678824985835965,2.27032525891319,0.0231878555950332,0.0644485986391364
"265","uc.96",205.808536558515,1.69868714709619,0.201145600747697,8.44506238655901,3.03883122333654e-17,3.82892734140404e-15
"266","uc.97",457.329483539025,1.20128084367266,0.207262213327706,5.79594719358368,6.7936639525868e-09,1.35158156530411e-07
"267","uc.98",1.49535787463564,0.113539104280772,1.22208512374654,0.0929060521845614,0.925978197598531,0.951345189140603
"268","uc.99",0.735118797911602,1.10405380674698,1.23744747638056,0.892202560367449,0.372284370089291,0.521198118125008
"269","uc.100",15.2906066405238,2.39521414804452,0.478210798998382,5.0086994126049,5.47990790792503e-07,6.90468396398553e-06
"270","uc.101",557.202255432588,0.53912154437106,0.146619783283253,3.6770041006645,0.000235989248344614,0.00146235960449613
"271","uc.102",1007.52647639707,-0.140786249985828,0.240455504518664,-0.585498137244348,0.558212818755037,0.68286228313723
"272","uc.103",328.446323591467,0.161373156615872,0.385470065082053,0.418639918462986,0.675479311260233,0.785634398942671
"273","uc.104",279.934854253436,-0.0711780784452567,0.829791611797258,-0.0857782573760791,0.931642690862218,0.954365683322273
"274","uc.105",241.053132041484,-0.617270021931336,0.624898102095246,-0.987793081562684,0.323253996543416,0.483653153035077
"275","uc.106",278.066608881569,-0.101931374516775,0.627500902289272,-0.162440203902346,0.870959213101871,0.931314510735734
"276","uc.107",0.336192165766217,0.297024728695452,1.41545766995398,0.209843596880653,0.833789745133218,NA
"277","uc.108",0.332297996245058,0.117461768732575,1.48382931946045,0.0791612399027717,0.936904373882309,NA
"278","uc.109",2.43497757443722,2.37110312220703,1.18876881390909,1.99458725234388,0.046087915058031,0.110963260458189
"279","uc.110",13.80400186759,5.51001308137977,1.18604044374852,4.64572107167374,3.38890639627871e-06,3.660018907981e-05
"280","uc.454",82.952390481497,-1.48122409739528,0.383007931513299,-3.86734575324022,0.000110026377957989,0.000770184645705921
"281","uc.455",452.814137948936,0.363752065243802,0.184226776190214,1.97447989247898,0.0483272015980953,0.114767060851341
"282","uc.456",782.47935568662,0.652690348448315,0.288493931426798,2.26240581637305,0.0236723419062835,0.0650254700796703
"283","uc.457",125.018181703489,-0.748037861294627,0.269528770819777,-2.77535440472442,0.0055141582624182,0.0202364254679037
"284","uc.458",46.0732818855637,0.412369200092575,0.445596341456488,0.925432194404231,0.354741138778756,0.503999516405977
"285","uc.111",164.759403212606,-0.273809141094042,0.255657725007142,-1.0709988954427,0.284169926296064,0.434883530930819
"286","uc.483",25.0093005341645,-0.223152295638478,0.369857268228434,-0.603347060630571,0.546277832093339,0.672615702056294
"287","uc.112",0.17640574874966,-0.306157542017034,2.14754260510099,-0.142561801237297,0.886636267453017,NA
"288","uc.113",0.428206930380312,-0.471915743289825,1.77127944540672,-0.266426477489815,0.789910775818013,NA
"289","uc.114",0.221308518776445,-0.743220286931738,1.97304304996699,-0.37668731401688,0.706405991547504,NA
"290","uc.115",0.00881622812670735,-0.181274014839831,8.61180177666705,-0.0210494876148889,0.983206178998728,NA
"291","uc.116",0.0294239624462628,-0.723506517340547,8.61180177666705,-0.0840133732874376,0.933045799014856,NA
