"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,248,1.58425696063699e-266
"GO:0007608","sensory perception of smell","BP",454,248,4.4012666415664e-257
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,252,1.64364532191734e-256
"GO:0009593","detection of chemical stimulus","BP",512,252,5.17569722452082e-246
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,253,2.28815132820815e-242
"GO:0007606","sensory perception of chemical stimulus","BP",526,252,4.16166055457619e-242
"GO:0051606","detection of stimulus","BP",691,254,8.52223871036979e-208
"GO:0007600","sensory perception","BP",977,260,5.29528220898293e-172
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,265,1.58778403292346e-137
"GO:0050877","nervous system process","BP",1437,262,3.80366276618661e-129
"GO:0003008","system process","BP",2216,272,3.58863761424737e-91
"GO:0031424","keratinization","BP",224,74,2.00969189515937e-53
"GO:0032501","multicellular organismal process","BP",7751,440,2.06865496630738e-47
"GO:0030216","keratinocyte differentiation","BP",305,78,5.75146279131431e-47
