"","Term","Ont","N","DE","P.DE"
"GO:0034613","cellular protein localization","BP",1872,14,0.0000657625959277519
"GO:0070727","cellular macromolecule localization","BP",1883,14,0.0000701085012387297
"GO:0033157","regulation of intracellular protein transport","BP",225,5,0.000178101197825739
"GO:0051641","cellular localization","BP",2927,17,0.000208601560318327
"GO:0030198","extracellular matrix organization","BP",368,6,0.000209290070957706
"GO:1902017","regulation of cilium assembly","BP",56,3,0.000306600092072608
"GO:0043062","extracellular structure organization","BP",422,6,0.000435036757128042
"GO:0090316","positive regulation of intracellular protein transport","BP",153,4,0.000450617398837789
"GO:0031503","protein-containing complex localization","BP",281,5,0.000495126732610545
"GO:0042886","amide transport","BP",2065,13,0.000700057983996773
"GO:0120032","regulation of plasma membrane bounded cell projection assembly","BP",175,4,0.000746489143261196
"GO:0060491","regulation of cell projection assembly","BP",177,4,0.000778842815874493
"GO:0071705","nitrogen compound transport","BP",2374,14,0.000795514814003364
"GO:1903829","positive regulation of cellular protein localization","BP",324,5,0.000940592141006149
"GO:0008104","protein localization","BP",2765,15,0.00117201919750145
"GO:0097320","plasma membrane tubulation","BP",22,2,0.00120497965940747
"GO:1903827","regulation of cellular protein localization","BP",524,6,0.0013417609230802
"GO:0006109","regulation of carbohydrate metabolic process","BP",206,4,0.00136648015625383
