"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,195,6.87512169443322e-217
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,199,8.85304342862726e-212
"GO:0007608","sensory perception of smell","BP",454,195,3.37570126547738e-210
"GO:0009593","detection of chemical stimulus","BP",512,199,3.68979194690147e-204
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,200,5.85976217139461e-202
"GO:0007606","sensory perception of chemical stimulus","BP",526,199,2.64913856898617e-201
"GO:0051606","detection of stimulus","BP",691,200,4.08761161289674e-175
"GO:0007600","sensory perception","BP",977,201,1.41946233558888e-143
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,204,1.04386349472129e-116
"GO:0050877","nervous system process","BP",1437,203,1.59660966817606e-111
"GO:0003008","system process","BP",2216,208,5.61932905100139e-80
"GO:0032501","multicellular organismal process","BP",7751,329,2.54762988381086e-48
"GO:0031424","keratinization","BP",224,57,1.72001447646812e-43
"GO:0030216","keratinocyte differentiation","BP",305,59,1.04077613614322e-37
