"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,233,6.92663257656188e-258
"GO:0007608","sensory perception of smell","BP",454,234,4.80594007307649e-251
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,237,1.85860700704604e-249
"GO:0009593","detection of chemical stimulus","BP",512,237,8.20616107066447e-240
"GO:0007606","sensory perception of chemical stimulus","BP",526,238,7.04975918294335e-238
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,238,1.28161920063705e-236
"GO:0051606","detection of stimulus","BP",691,238,2.98721301913304e-203
"GO:0007600","sensory perception","BP",977,245,5.48532510583299e-172
"GO:0050877","nervous system process","BP",1437,249,9.1093437228938e-134
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,243,2.26042301175442e-132
"GO:0003008","system process","BP",2216,254,1.2143522607838e-93
"GO:0031424","keratinization","BP",224,68,1.5329700863296e-50
"GO:0032501","multicellular organismal process","BP",7751,398,5.06301103268975e-50
