"","Term","Ont","N","DE","P.DE"
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,24,0.00000000000000000000000109659717787767
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,23,0.00000000000000000000000308799029983392
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,22,0.00000000000000000000000923708988562642
"GO:0009593","detection of chemical stimulus","BP",512,23,0.0000000000000000000000155634540968107
"GO:0007606","sensory perception of chemical stimulus","BP",526,23,0.000000000000000000000028774178689286
"GO:0007608","sensory perception of smell","BP",454,22,0.0000000000000000000000354025191142514
"GO:0051606","detection of stimulus","BP",691,24,0.00000000000000000000055606809219287
"GO:0007600","sensory perception","BP",977,24,0.00000000000000000172787824598933
"GO:0050877","nervous system process","BP",1437,24,0.0000000000000105095709514949
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,23,0.000000000000043596479842338
"GO:0003008","system process","BP",2216,24,0.000000000120889747031966
"GO:0031424","keratinization","BP",224,10,0.000000000211424462099025
"GO:0032501","multicellular organismal process","BP",7751,41,0.00000000180348573696647
"GO:0030216","keratinocyte differentiation","BP",305,10,0.00000000420047632056152
