"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,250,2.49171118148301e-239
"GO:0007608","sensory perception of smell","BP",454,251,1.83132138891149e-231
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,254,1.06166857741811e-228
"GO:0009593","detection of chemical stimulus","BP",512,257,1.0083508437279e-222
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,256,6.60654326045257e-216
"GO:0007606","sensory perception of chemical stimulus","BP",526,255,8.4833912620194e-216
"GO:0051606","detection of stimulus","BP",691,259,8.60137302000945e-184
"GO:0007600","sensory perception","BP",977,268,2.0783866005341e-150
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,274,3.44737150788409e-116
"GO:0050877","nervous system process","BP",1437,279,3.06289899153084e-115
"GO:0003008","system process","BP",2216,298,1.79841874951787e-81
"GO:0032501","multicellular organismal process","BP",7751,534,2.45033258675055e-48
"GO:0031424","keratinization","BP",224,74,6.34400453661689e-46
"GO:0030216","keratinocyte differentiation","BP",305,81,3.80481461066043e-42
