"","Term","Ont","N","DE","P.DE"
"GO:0033634","positive regulation of cell-cell adhesion mediated by integrin","BP",6,1,0.000585637234320258
"GO:0032534","regulation of microvillus assembly","BP",6,1,0.000585637234320258
"GO:0072015","glomerular visceral epithelial cell development","BP",10,1,0.000975966759580116
"GO:0072310","glomerular epithelial cell development","BP",11,1,0.00107353722869219
"GO:0033632","regulation of cell-cell adhesion mediated by integrin","BP",11,1,0.00107353722869219
"GO:0032530","regulation of microvillus organization","BP",13,1,0.00126866387227342
"GO:0033631","cell-cell adhesion mediated by integrin","BP",16,1,0.00156131810103755
"GO:0030033","microvillus assembly","BP",16,1,0.00156131810103755
"GO:0072112","glomerular visceral epithelial cell differentiation","BP",17,1,0.0016588599808639
"GO:0061318","renal filtration cell differentiation","BP",17,1,0.0016588599808639
"GO:0072311","glomerular epithelial cell differentiation","BP",18,1,0.00175639709580877
"GO:0033630","positive regulation of cell adhesion mediated by integrin","BP",20,1,0.00195145703105537
"GO:0072010","glomerular epithelium development","BP",21,1,0.0020489798513571
"GO:0032528","microvillus organization","BP",24,1,0.00234151972297669
