"","Term","Ont","N","DE","P.DE"
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,2,0.00447486655807693
"GO:0008277","regulation of G protein-coupled receptor signaling pathway","BP",149,1,0.0144925619921028
"GO:0051260","protein homooligomerization","BP",351,1,0.0339712765728126
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,1,0.0412495656572681
"GO:0007608","sensory perception of smell","BP",454,1,0.0438286480543933
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,1,0.046022904363863
"GO:0009593","detection of chemical stimulus","BP",512,1,0.0493571536979271
"GO:0007606","sensory perception of chemical stimulus","BP",526,1,0.0506892190773572
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,1,0.0511647303810165
"GO:0051259","protein complex oligomerization","BP",568,1,0.0546798117155346
"GO:0051606","detection of stimulus","BP",691,1,0.0663181956683919
