"","Term","Ont","N","DE","P.DE"
"GO:0042325","regulation of phosphorylation","BP",1614,17,0.000000604685962496571
"GO:0019220","regulation of phosphate metabolic process","BP",1816,17,0.00000309931034079361
"GO:0051174","regulation of phosphorus metabolic process","BP",1818,17,0.00000314620896960924
"GO:0051128","regulation of cellular component organization","BP",2507,20,0.00000369778137658608
"GO:0001932","regulation of protein phosphorylation","BP",1465,15,0.00000472487609146982
"GO:0010646","regulation of cell communication","BP",3542,23,0.0000168309624476834
"GO:0031399","regulation of protein modification process","BP",1867,16,0.0000202071213597855
"GO:0023051","regulation of signaling","BP",3591,23,0.0000211899255819654
"GO:0001667","ameboidal-type cell migration","BP",461,8,0.0000297799453613261
"GO:0051241","negative regulation of multicellular organismal process","BP",1316,13,0.0000342506971413328
"GO:0016310","phosphorylation","BP",2417,18,0.0000353109757622859
"GO:0048468","cell development","BP",2183,17,0.0000356899955200684
"GO:0006468","protein phosphorylation","BP",1983,16,0.0000425159382430409
"GO:0051239","regulation of multicellular organismal process","BP",3260,21,0.0000544824626744094
"GO:1900027","regulation of ruffle assembly","BP",29,3,0.0000636607490548401
"GO:0022008","neurogenesis","BP",1623,14,0.0000713427921256198
"GO:0051094","positive regulation of developmental process","BP",1418,13,0.0000740555163127398
"GO:0045595","regulation of cell differentiation","BP",1878,15,0.0000889288828644137
"GO:1901888","regulation of cell junction assembly","BP",88,4,0.00009167912196065
"GO:0007423","sensory organ development","BP",548,8,0.000100240930772468
