"","Term","Ont","N","DE","P.DE"
"GO:0032989","cellular component morphogenesis","BP",1143,10,0.0000107584438294803
"GO:0048468","cell development","BP",2183,12,0.000120527144593669
"GO:0030241","skeletal muscle myosin thick filament assembly","BP",11,2,0.000145648730490169
"GO:0071688","striated muscle myosin thick filament assembly","BP",11,2,0.000145648730490169
"GO:0031034","myosin filament assembly","BP",12,2,0.000174596622814784
"GO:0031033","myosin filament organization","BP",13,2,0.000206126789076897
"GO:0070208","protein heterotrimerization","BP",13,2,0.000206126789076897
"GO:0000902","cell morphogenesis","BP",1034,8,0.000229834297752638
"GO:0043401","steroid hormone mediated signaling pathway","BP",184,4,0.000236522847058846
"GO:0030240","skeletal muscle thin filament assembly","BP",14,2,0.0002402310847857
"GO:0014866","skeletal myofibril assembly","BP",16,2,0.000316129579307591
"GO:0048739","cardiac muscle fiber development","BP",18,2,0.000402227320855996
"GO:0090171","chondrocyte morphogenesis","BP",18,2,0.000402227320855996
"GO:0003414","chondrocyte morphogenesis involved in endochondral bone morphogenesis","BP",18,2,0.000402227320855996
"GO:0003429","growth plate cartilage chondrocyte morphogenesis","BP",18,2,0.000402227320855996
"GO:0003422","growth plate cartilage morphogenesis","BP",19,2,0.000449080744513141
"GO:0007015","actin filament organization","BP",400,5,0.000482820344745436
"GO:0030154","cell differentiation","BP",4239,16,0.000516185448014872
