"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,198,3.86726786981382e-213
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,202,1.2592669354346e-207
"GO:0007608","sensory perception of smell","BP",454,198,2.51229238576233e-206
"GO:0009593","detection of chemical stimulus","BP",512,202,7.01270945341563e-200
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,203,1.43399880888517e-197
"GO:0007606","sensory perception of chemical stimulus","BP",526,202,5.59109696735903e-197
"GO:0051606","detection of stimulus","BP",691,203,2.40479457402584e-170
"GO:0007600","sensory perception","BP",977,204,2.13516807872146e-138
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,206,3.95532956427481e-110
"GO:0050877","nervous system process","BP",1437,206,4.94810623070206e-106
"GO:0003008","system process","BP",2216,210,1.81254168154183e-73
"GO:0032501","multicellular organismal process","BP",7751,343,1.08675073962371e-43
"GO:0031424","keratinization","BP",224,58,1.34759979262938e-42
"GO:0030216","keratinocyte differentiation","BP",305,60,1.1971756970545e-36
