"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,255,3.44731766234884e-252
"GO:0007608","sensory perception of smell","BP",454,257,1.12037467626831e-245
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,259,3.74195574537632e-241
"GO:0009593","detection of chemical stimulus","BP",512,260,7.26498056766991e-232
"GO:0007606","sensory perception of chemical stimulus","BP",526,261,2.42357467903013e-229
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,261,6.2834925500637e-228
"GO:0051606","detection of stimulus","BP",691,263,1.7307962927148e-193
"GO:0007600","sensory perception","BP",977,272,2.57615985212589e-159
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,274,1.5898900703914e-120
"GO:0050877","nervous system process","BP",1437,277,7.68380657802491e-118
"GO:0003008","system process","BP",2216,291,7.53688020267487e-81
"GO:0031424","keratinization","BP",224,78,1.65146491928719e-51
"GO:0030216","keratinocyte differentiation","BP",305,83,2.87718910963607e-45
"GO:0032501","multicellular organismal process","BP",7751,505,4.04138861662314e-42
