"","Term","Ont","N","DE","P.DE"
"GO:0090304","nucleic acid metabolic process","BP",5735,1050,7.84103727792117e-98
"GO:0006139","nucleobase-containing compound metabolic process","BP",6411,1123,6.33013045229298e-94
"GO:0006725","cellular aromatic compound metabolic process","BP",6615,1142,9.36507067152798e-92
"GO:0046483","heterocycle metabolic process","BP",6570,1136,1.73420022762359e-91
"GO:1901360","organic cyclic compound metabolic process","BP",6839,1160,2.23583815180353e-88
"GO:0019219","regulation of nucleobase-containing compound metabolic process","BP",4140,819,5.7157184345062e-87
"GO:0034641","cellular nitrogen compound metabolic process","BP",7161,1191,8.04411688301243e-86
"GO:0016070","RNA metabolic process","BP",5206,941,3.03341191415488e-80
"GO:0051252","regulation of RNA metabolic process","BP",3822,756,1.86733496843349e-78
"GO:0034645","cellular macromolecule biosynthetic process","BP",4961,901,1.02021651270307e-76
"GO:0034654","nucleobase-containing compound biosynthetic process","BP",4278,812,1.91515942492545e-76
