"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,34,0.00000000000000000000000222185583437452
"GO:0007608","sensory perception of smell","BP",454,34,0.0000000000000000000000163874350888607
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,34,0.0000000000000000000000810785078550898
"GO:0009593","detection of chemical stimulus","BP",512,34,0.00000000000000000000078665166273556
"GO:0007606","sensory perception of chemical stimulus","BP",526,34,0.00000000000000000000185872481552338
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,34,0.00000000000000000000251096595681685
"GO:0051606","detection of stimulus","BP",691,35,0.00000000000000000112132939169626
"GO:0031424","keratinization","BP",224,20,0.00000000000000136779483069681
"GO:0007600","sensory perception","BP",977,36,0.00000000000000753304850661124
"GO:0030216","keratinocyte differentiation","BP",305,21,0.0000000000000464542915891642
"GO:0009913","epidermal cell differentiation","BP",358,21,0.00000000000104716533224002
"GO:0043588","skin development","BP",419,21,0.0000000000206705616411039
"GO:0050877","nervous system process","BP",1437,37,0.000000000134158264113155
"GO:0008544","epidermis development","BP",464,21,0.000000000136759579528987
