"","Term","Ont","N","DE","P.DE"
"GO:0048468","cell development","BP",2183,237,0.000000000000000000144943794200434
"GO:0048856","anatomical structure development","BP",5988,510,0.000000000000000000182996852201809
"GO:0007275","multicellular organism development","BP",5491,476,0.000000000000000000246716780667909
"GO:0048731","system development","BP",4918,436,0.000000000000000000384610992057027
"GO:0032502","developmental process","BP",6411,531,0.00000000000000000800799222564649
"GO:0022008","neurogenesis","BP",1623,183,0.000000000000000114549710109679
"GO:0007399","nervous system development","BP",2375,242,0.000000000000000151850709230747
"GO:0048699","generation of neurons","BP",1524,169,0.0000000000000094868732189586
"GO:0007155","cell adhesion","BP",1420,159,0.0000000000000290313634151637
"GO:0022610","biological adhesion","BP",1427,159,0.0000000000000442223139859295
"GO:0009653","anatomical structure morphogenesis","BP",2735,259,0.0000000000000752478102028769
