"","Term","Ont","N","DE","P.DE"
"GO:0050911","detection of chemical stimulus involved in sensory perception of smell","BP",427,112,1.598081253495e-117
"GO:0007608","sensory perception of smell","BP",454,112,3.51372255602218e-114
"GO:0050907","detection of chemical stimulus involved in sensory perception","BP",477,112,1.62712131460852e-111
"GO:0009593","detection of chemical stimulus","BP",512,112,9.76109098200354e-108
"GO:0050906","detection of stimulus involved in sensory perception","BP",531,113,2.51276771553024e-107
"GO:0007606","sensory perception of chemical stimulus","BP",526,112,2.61009822707336e-106
"GO:0051606","detection of stimulus","BP",691,113,1.36519212775776e-93
"GO:0007600","sensory perception","BP",977,113,2.50640319239346e-76
"GO:0007186","G protein-coupled receptor signaling pathway","BP",1371,113,2.91901208680164e-60
"GO:0050877","nervous system process","BP",1437,113,4.24725646361621e-58
"GO:0031424","keratinization","BP",224,47,1.45247552261657e-42
"GO:0003008","system process","BP",2216,113,4.67834312122074e-39
