"","Term","Ont","N","DE","P.DE"
"GO:0002376","immune system process","BP",3193,448,2.01500402215483e-121
"GO:0006955","immune response","BP",2279,377,5.30154840674134e-121
"GO:0001775","cell activation","BP",1440,283,1.48497424064705e-105
"GO:0045321","leukocyte activation","BP",1284,262,8.02248036549131e-101
"GO:0002252","immune effector process","BP",1265,241,2.44597056849383e-85
"GO:0002682","regulation of immune system process","BP",1659,270,2.45662781542861e-80
"GO:0002274","myeloid leukocyte activation","BP",651,165,3.36071295521365e-76
"GO:0002366","leukocyte activation involved in immune response","BP",707,169,6.66125016160943e-74
"GO:0006952","defense response","BP",1797,272,1.01982875234027e-73
"GO:0002263","cell activation involved in immune response","BP",711,169,1.68220652846337e-73
"GO:0050776","regulation of immune response","BP",1115,205,9.11362829433742e-69
"GO:0002443","leukocyte mediated immunity","BP",874,179,4.21947495475673e-67
"GO:0002275","myeloid cell activation involved in immune response","BP",544,136,1.29186986778843e-61
"GO:0002684","positive regulation of immune system process","BP",1185,201,3.5666302695292e-61
"GO:0043299","leukocyte degranulation","BP",534,134,6.67375238652336e-61
"GO:0032940","secretion by cell","BP",1524,227,5.70094628064524e-59
"GO:0045087","innate immune response","BP",1008,181,1.35491572047276e-58
"GO:0002444","myeloid leukocyte mediated immunity","BP",551,133,3.01155686091081e-58
