trait,#000000,#0000cd,#0000FF,#004C54,#008080,#00bfff,#00fa9a,#00ff00,#00FF00,#00ff7f,#00ffff,#32cd32,#40e0d0,#4169e1,#4b0082,#565A5C,#66cdaa,#7f007f,#7fff00,#7fffd4,#800080,#8a2be2,#8b0000,#8fbc8f,#9370db,#964B00,#9932cc,#b03060,#ba55d3,#c0c0c0,#d2691e,#d8bfd8,#daa520,#dc143c,#dda0dd,#deb887,#f4a460,#fa8072,#FF0000,#ff00ff,#ff4500,#ff7f50,#ff8c00,#FFA500,#FFC0CB,#ffd700,#ffff00,#FFFF00
uc.172,0.018876132126064545,-0.05120027490791932,-0.12746106691032866,0.23178525651852644,-0.08556312717526018,0.08400363447422236,0.0924056091258143,-0.010048809241137002,0.015076100844307215,-0.021991298241338834,0.06178652644615463,0.01363529207510856,0.059180872143421576,0.08329093185938191,0.16293542753306195,0.030482736912518453,0.023437262696087282,0.055897515615255015,-0.007521704892232998,0.03957470545073489,0.3180181348563094,0.11131859710013306,0.03537824851014509,0.024246841399112855,-0.008474859609610336,-0.02220481034822654,0.04565978354088086,0.07227036098576035,0.021001439125134285,0.10233224089654096,0.023375784355331053,0.11356047305269606,0.05112357221349359,0.1492920326538732,0.36557319036012875,0.02444802817532232,0.0789198105604872,0.07592848637821287,0.24914880921839558,0.042369588171772686,0.035237804312720895,0.0044019828657940255,0.05504710719885026,0.06004958136744643,0.2379638927412902,0.08144296817649753,0.007421507204350722,0.19946431393665284
uc.173,-0.04599463889305581,0.07036460661303566,-0.2982200880197849,0.336096410579311,-0.1973451190549368,0.049840133671717766,0.04608453790969495,-0.07892507748516744,-0.025388997226834686,0.1239618019531677,-0.0029605609978735864,-0.014601716500103052,-0.004043295963359168,0.022379013903177505,0.15107620971880942,0.029787323854260937,0.012019148828548648,0.11151408643511806,-0.03174445070668108,0.09243875175631608,0.13205886636914824,0.04277558897949447,0.014012238576567925,0.12309853150808281,0.04467361131372063,-0.07543494184625059,0.08604513451258346,0.0036977034094259308,0.07846986842577908,0.08405416562504711,-0.04620201968234301,0.07843018478325499,0.09418245296582808,0.21201461530943133,0.06787591433973139,0.03547057136200054,0.07168778507961641,0.07894680391237284,0.3495982487590739,0.027185989477895762,0.06961435657278342,-0.02509779604935183,0.09868812446434531,0.38200874750033353,0.2641092722778316,0.1322469255570337,-0.06393666107157674,0.2839565095067107
uc.174,-0.09367008001743193,-0.11274779129256894,-0.5062421027489196,0.7493795546405485,-0.2885340097255047,-0.021954554150495326,0.1360055795044395,-0.10996816332631798,-0.035147687016761735,-0.07192834241174975,-0.178973795619565,-0.07896616707698992,-0.0376909227127697,-0.007758224108586061,0.024941857810981585,0.08793398167129286,-0.02869142674048614,-0.017063532664049027,-0.0345035631822119,0.11955515089986478,-0.009147966646343292,-0.05288491421372939,-0.03101498928578954,0.09287811632517957,-0.0253790019106154,-0.09969626240150703,0.10205927696756145,0.05700327174373739,0.09600687341441519,0.07740776655646046,-0.017313152261277418,-0.054495795684695814,-0.057337310318133224,0.06584101151212686,0.04864009944148095,-0.030848246296520665,-0.02447604597016715,0.049027755558392123,0.13394199516409855,-0.06334312034916095,-0.03709629148903908,-0.08077817620285128,-0.07657155367775186,0.13918351019498043,0.765995359390971,0.040834678027375455,-0.07308784588989059,0.05629742567348514
uc.175,0.0050642452153953025,-0.06362677463656945,-0.2983597355242221,0.3893599458969496,-0.20248384771002528,0.02155179665554717,0.06491839586464893,-0.1765896870202252,-0.12194510904125906,0.0030646799727999064,0.03969344580703957,0.003161349979762844,0.027509178813780892,0.04018308973479738,0.2500140827309268,0.14132942272754095,0.016029939539646734,0.15430552172777648,0.052930491117504926,-0.017201167988958956,0.010678246541696652,0.07007307505058545,-0.004718341855459238,0.10530040904085397,0.06444345429498821,0.022128260402031655,0.09905142399726319,0.0016263872421766268,0.06811372571689614,0.08007396914496837,0.057506553891973546,0.08773827271100824,0.05336285958489168,0.10120276768944261,0.08114090424791343,0.005871322852668025,0.04954545690257651,0.10000274871369581,0.22834865354874934,0.10663757671536674,0.11568997005632936,0.10321785215771583,0.011767733719215493,0.08707757502521878,0.31156813165103425,0.035834648363852015,0.03740525062829672,0.1842390560032861
uc.176,0.0058140026043315965,-0.1024393975852007,0.1997782362099545,-0.08493395137644219,0.009785994455661683,-0.01736175012845951,-0.0014454458382148416,0.31228101444912026,0.4860074687627722,-0.04486645606931842,-0.06454695706270189,-0.049266260431963,-0.01578398786900635,-0.030874705994284823,-0.011461514580952131,-0.01666639272385387,0.02406573678236783,-0.009665728965764555,-0.006479753297512694,-0.01199592835866303,-0.04725965141576578,0.01217152264588603,0.1596132395729227,-0.019972463176480527,-0.048871205174039006,0.0020035765567003204,-0.04539715572141734,-0.019519829908138414,-0.04101927189733464,-0.03043957284445551,-0.048940113258215165,-0.0628826228291998,0.11829203381072348,-0.12688516422761564,-0.027578205730660686,-0.025801609059863128,-0.02595387203607815,-0.03996048184211812,-0.11927868741483284,0.06598427006282671,-0.007095896441835845,-0.012389897252378755,-0.027397650062969646,-0.22123366957248222,0.3552103983991963,-0.03833525032621055,-0.018184768961024608,-0.11024805279041362
uc.177,-0.022095249112588068,-0.03616745053687507,-0.09578865637420668,0.32071978708808146,-0.018143954837390702,-0.03093285941425767,0.08589529718673805,-0.0030158133975988757,0.017791791710569157,-0.057954091655522205,-0.1631715385567568,-0.057263130923244435,-0.03825710789085597,-0.06589561531863916,-0.14820254666697275,0.0727088335050639,-0.017280655127664867,-0.054717564238566996,0.046953446859094666,0.03657738078995435,-0.15100560996905693,-0.03859600669108411,0.2483863300408261,0.07885298526874478,-0.06572428508490871,0.0368347505509753,-0.0036924813687478314,0.027651985606742643,0.11871750380181217,-0.060537501332181796,-0.02758020726399769,-0.11435537170339015,-0.09186127419355955,-0.15169197670303353,-0.04329934196662399,0.005871366526981236,-0.015310188111626986,-0.01635925044350081,-0.16408928924640973,-0.07708673052030283,-0.07803411811728302,-0.08188476585809573,-0.09089800520349474,-0.04423359563208732,0.33672533178132297,-0.06137513335210978,-0.041905586859407776,-0.17854621769125212
uc.178,-0.031953226982813714,-0.03515802916809579,-0.09120161658666003,0.31756113171129535,-0.014996491263106227,-0.03193297355953825,0.0874915800658268,0.001301121238197194,0.020216181346528316,-0.05989526897688984,-0.16667267838964875,-0.057905949490026705,-0.03913872341076464,-0.06794188488723919,-0.14852394345860784,0.07880451254985414,-0.01500809615053044,-0.057717522879226296,0.05008951582343539,0.03989084419265501,-0.1514583726109288,-0.0401928947181887,0.2511644619381448,0.07787505796013215,-0.06373992993133784,0.036278638199426734,-0.005272060750092776,0.02855083922703488,0.09631071071708858,-0.06100323804359476,-0.030928498146879122,-0.11507152321332703,-0.09379698180307286,-0.1568628643632405,-0.04870828830373566,0.0046891489654781356,-0.01668950730657398,-0.018205389268571535,-0.1656097933020124,-0.07895802023492249,-0.07969953959066006,-0.08242294230780808,-0.09209251087624484,-0.04334167444098123,0.33329194665283063,-0.06292087536444987,-0.04381749827526785,-0.1822864089597017
uc.179,-0.01803094157956478,-0.018769090274784475,-0.08046191599846063,0.2931741951919864,-0.008374964908944087,-0.024720733481616186,0.06798144281806232,-0.008007915756703302,0.007456029473764642,-0.05683999617014414,-0.1552673208485109,-0.07621596564660142,-0.03197061502048101,-0.04539231192950691,-0.1618340384676157,0.06459661868028475,-0.02140186515071978,-0.07182275288397504,0.05490864079826179,0.032127034507082736,-0.1685877889388516,-0.039330401622315776,0.23836680799173837,0.10541093707883079,-0.07212145153589586,0.03900264621183874,0.007083922152454353,0.06121857624978923,0.06893373368022437,-0.059163296068025624,-0.02774535780883326,-0.13116762581474284,-0.10239457846532676,-0.1786139285909782,-0.06319287660951248,-0.021409837633527638,-0.029755009179010493,-0.007316800551993164,-0.1690737697808248,-0.08948418783274888,-0.08300739277534762,-0.0844640422959086,-0.09429919986538536,-0.036340296106794734,0.2950989893554964,-0.05890618273369053,-0.03130826126268138,-0.1972440246555149
uc.18,0.033865514392283885,0.009930846067901131,0.0665327465322818,-0.032733366864117555,-0.0670037354164865,0.10061839625923354,0.006867753596573044,-4.435835496008189e-5,0.06347638826757694,0.038155176151318256,0.20691194799120727,0.052263872785295346,0.1013256975042,0.09916231498274117,0.2284620451078185,0.02020472374956165,0.0381137491018563,0.01945626887387022,0.02317577799726813,-0.06423271280223554,0.22630340748110986,0.16430630429221474,-8.981750643115987e-4,0.11036227073772388,0.06173128572137448,-0.03289610824856349,0.1236393387302913,0.029887260552908777,0.022525950422365534,0.1138523278623367,0.02355622152564067,0.08943613095282336,0.10705380758796229,0.19829424395449158,0.13623704074466925,0.07884755667219784,0.1468432662718473,0.11466672053996058,0.4687556146254445,0.0865418312616024,0.07522916066420234,0.0447515884940957,0.22300646936856428,0.1740910651021683,-0.08226396489127892,0.18480550755978778,0.01476350334330276,0.26662420428826744
uc.180,-0.017983536269107897,-0.019245910211635346,-0.08114071765737907,0.29401448705874955,-0.009168093106730711,-0.024709415070494695,0.06794258444985926,-0.007796044768563097,0.007738881714971045,-0.057212286847393365,-0.15439806286332824,-0.07555691888941042,-0.03311205393784005,-0.045428984647818284,-0.16276766566720097,0.06381943949591451,-0.022134153855303474,-0.07181588662866613,0.05475447389285814,0.03302213999725148,-0.1685496658019535,-0.039237357076534196,0.2334104615194938,0.10533430229351629,-0.06683110971348592,0.03842236851794193,0.007537999505657446,0.06264523043821077,0.0687262839553902,-0.0588392699077845,-0.027889351535030322,-0.1237503424797121,-0.10235721615661378,-0.1774391650269904,-0.06347217997817017,-0.02160305534338002,-0.029864936841790604,-0.007226526785123652,-0.1688655096344812,-0.08943446207079254,-0.08311087131167404,-0.08470210719820183,-0.09361458640557649,-0.03550160102002934,0.2962288956007826,-0.05871420820517558,-0.03613870700942853,-0.194837926489376
uc.181,-0.02310995383311686,-0.020150154090236173,-0.08162926461141443,0.2940535138780351,-0.010610285615360199,-0.025255618044864956,0.06817610896374923,-0.008995177538915362,0.007055718368228682,-0.05730347565677372,-0.15810035740717399,-0.07665840230375782,-0.03391268733219894,-0.04648606350918965,-0.16136791874545126,0.06389169882959454,-0.022532503812260345,-0.07220309932381773,0.053456949158686866,0.03132178243630987,-0.1696424379843294,-0.036244983625594376,0.23298561039680482,0.10502200279493462,-0.07214261482247492,0.03758288104365179,0.006979458504599679,0.060888069246893994,0.0687243296012399,-0.05938341891303143,-0.029404751740430963,-0.1315769108610457,-0.10267086882215007,-0.17695770807296912,-0.06433058875092199,-0.022476952083267637,-0.0304986817422914,-0.008291257001009215,-0.1689019949500322,-0.08625411785693896,-0.08391611925363975,-0.08528256441323472,-0.09507873996501,-0.03643177433607111,0.29606791668098503,-0.05944012024915222,-0.03743542841332312,-0.1962427914986966
uc.182,-0.01572479824708614,0.028904980556747055,-0.12202286970451733,0.29665512411076606,0.004800536478890882,-0.026621660330882032,0.07376172621742917,-0.0436088822044617,-0.05382775855296678,-0.045035198806515284,-0.13654497126814383,-0.04794491292931931,-0.03989298189935081,-0.041515980083857776,-0.14396671182831158,0.03926562750914145,-0.022312199106195755,-0.04669658397739002,0.015720624096828957,0.056211374914577665,-0.16804402860417783,-0.02985026146781778,0.2117387814413949,0.12158841150200278,-0.04113365268532296,0.042050893845537465,0.01629457860961596,0.05827100702889637,0.048329931775605996,-0.057465987579445536,-0.022582448246933996,-0.09507857774672204,-0.08210546675832768,-0.13132932221638252,-0.06530574478056277,0.007704782604732863,-0.028388944251906557,-0.005997337859359376,-0.13237834691834136,-0.0590527204943993,-0.06807660356235165,-0.08297280102914589,-0.08066271601892729,0.0629420211249322,0.2251491209340232,-0.03407473947851179,-0.0325201523180419,-0.14514684465446764
uc.183,-0.08114947140109743,-0.157129655328006,-0.3257361792493524,0.5543718945520347,-0.1687842412443235,-0.026555303116953137,0.09556458745888712,0.0579964547805622,0.1333313524011571,-0.09513013333974321,-0.15994869803418293,-0.08287344056438624,-0.03223763976893126,-0.003240300900616843,-0.011076012121739837,0.04174119513017972,-0.029727734286149363,-0.029024757195632474,-0.06553164431830275,0.13767782605988646,-0.025602195496182367,-0.04295808623017472,-0.02996427599188725,0.03786437988354255,-0.019877523440138923,-0.07611797658153273,0.08832580850840306,0.06227162562569849,0.030542683790878253,0.03168825985012121,-0.022803316284932696,-0.08078726058063597,-0.03152301589210793,-0.013996908910249845,0.011470506374972824,-0.031048315844048702,-0.044086492328184776,0.04165551554174316,0.0391645678977756,-0.06053942249357925,-0.009187664598692311,-0.08897510670042391,-0.06898622981328602,-0.028908207600258203,0.7525224827927922,0.01014583592614407,-0.07640314986593842,-0.010414850476304645
uc.184,-0.09540051234916193,-0.14213322236309625,-0.3970781776477363,0.60779628424925,-0.22409515689886444,-0.027119555197303375,0.10908106404861945,-0.019242113546138126,0.05618189304647879,-0.09227798501663613,-0.19714070069717754,-0.10245575698400801,-0.08275144498081123,-0.01154222946057916,-0.031871917443263516,-0.030191204259116578,-0.06500442771072074,-0.008138618707679877,-0.07380152971205982,0.132586670805949,0.01050037014930975,-0.05873614939587857,-0.018256339424423434,0.05048617180556732,-0.03958193196876569,-0.06348375235273522,0.06389386579473476,0.023713172258754505,0.003595943048710025,0.0698090537642591,-0.05396853074844026,-0.04928725878627769,-0.036590298714691265,0.052379899300130546,0.008032733686345587,-0.044639932585970994,-0.04055487819449119,-0.013992243789766667,0.048674519850725205,-0.07172503010126495,-0.022388314951557787,-0.10910349755246314,-0.06880637371228314,0.050689425683074,0.7234287046766217,0.016629356239134287,-0.09898048188432743,0.020536435421390862
uc.185,-0.033593035763636134,-0.08736826079252118,0.09992446216385738,0.2512880370463805,0.11827623429422161,-0.0173522654754943,0.09795047387849191,0.15147382854425334,0.12496978754313968,-0.10143706305023126,-0.21063438161996803,-0.11175801937228896,-0.03812463124902014,0.004679805566269606,-0.1819902199151448,-0.010153840726393302,-0.036947566179035225,-0.06851867189613137,-0.06067318082671367,0.08178715666151028,-0.04719846477028069,-0.05811337298449961,-0.014056399503890876,0.016487196977103154,-0.08440924764643264,0.5091296947775298,0.062315339373460635,-0.015384472047713982,0.0632691339644976,0.005118775267634913,-0.04374554156151422,-0.08958098211456901,-0.09816147340919729,-0.09868681830278679,-0.02607584214928363,-0.042169680098883146,-0.04580927472166617,-0.03675359020203084,-0.19630942015929587,-0.08387416917472074,-0.0860131080712029,-0.09057583449191221,-0.10588045321476562,-0.16261903729092064,0.31427668017927674,-0.0750475767877944,-0.07478423273162431,-0.17107679655871338
uc.186,-0.03458328937936507,-0.01756485181029224,-0.5333442875376976,0.7681152496250794,-0.28049658646701375,0.02471967184253945,0.18854430131568473,-0.2739925570524409,-0.25861759554327074,-0.0028564267728445046,-0.0072627170245750305,-0.010673995464012698,0.08242623931028849,0.12257516358205538,0.29255729431767535,0.23710899863720247,0.03347496647014529,0.08911361593383345,0.04678480842143863,0.07308534577560255,0.11802327824055221,0.02519310216277152,0.013932481923174127,0.19243647751946946,0.04252040644548102,-0.018426896665060352,0.2349876891202138,0.06552939986940037,0.19971653727671834,0.23389152208799685,0.05797751468062847,0.09915545523043091,0.0301658024466047,0.291064745615469,0.15003544750084166,0.028616432147407545,0.041696399967307105,0.1572653420001462,0.480623943975499,0.03131973690696987,0.06774070703046178,0.016175539935470093,0.004154166774710228,0.3125567535023497,0.4750712604397489,0.15943736472928313,0.0070499473990249485,0.3026891095016983
uc.187,-0.02852224015779195,0.06319941295245726,-0.2818543050148164,0.3949343276043684,-0.15563617072459418,0.002441470618143199,0.17041208900122162,-0.1513447770020657,-0.12339313838486513,-0.01773053571564423,-0.07273428392596629,-0.03581210443936548,-0.004957526322393426,-0.006087804441305014,-0.01900950366666423,0.10846866960422448,0.08475561677416307,-0.047004758892700955,-0.019717469349128186,0.025499597162628396,-0.024345797946941517,-0.032169513686975806,-0.020644177571533754,0.07302041063144635,-0.03149766903156813,-0.024282583212204327,0.04396106760379762,0.022422832529259775,0.06431384035467254,0.04809961061699821,0.030997973643125672,-0.05900838767582988,-0.06350272766537511,0.01607239304600236,-0.002259213769331583,-0.019908231190175363,0.003503213619866306,0.03930241704857994,0.10013399416423498,-0.04185439514622696,-0.040410631123093996,-0.048972715221724,-0.027090070549336005,0.22843697905056787,0.25888863138128865,0.04951736520382845,-0.02094572421007017,-0.04600338765836378
uc.188,-0.0325131826551215,0.04896340294111711,0.4274613250174395,-0.4139975664581059,0.18396463220521883,-0.047160493973770895,-0.05353883663549425,0.2717234034775657,0.2971202770599776,0.04082445604747352,-0.21947747233445333,-0.15658562120851638,-0.07356938044104484,-0.0646362959267784,-0.2549945786519198,-0.1091666432112458,0.03183524555331631,-0.09966217894904733,-0.0511760806019441,-0.03733871138598909,-0.027558044057854968,-0.06434858285583774,-0.0708712960673618,-0.10409379537776313,-0.1240345580538162,0.02011133808360087,-0.11201452021069096,-0.04931772199966053,-0.03280804247146692,-0.1328900453847044,-0.16206178299565674,-0.13161094216094227,-0.06842505295346799,-0.24502284046095402,-0.08812060657551087,-0.08983342636354735,-0.05356830718992589,-0.10040606887077193,-0.3696577174562735,-0.05414890447955422,-0.11198010862648682,-0.06724872817622497,-0.1181291235222127,-0.18389357909516266,-0.18445953533854803,-0.14405542238492178,-0.10659779546581516,-0.2948165794521352
uc.189,-0.014918076297857913,0.01408225301795533,-0.45141162428429227,0.545758252299785,-0.23390323814979141,0.03508299543983736,0.0933796583657657,-0.2728617015787489,-0.2696599534741528,0.009436411082515299,0.07219681210751294,0.016767631566817227,0.04963917850428358,0.08672185493314148,0.24708159104124777,0.11438450570027742,-0.007929647097187305,0.09499437064918809,0.027942003465616223,0.04848652820955397,0.08506851227103766,0.06110395040122864,-0.003666531503783257,0.1472309403673773,0.05966634949360445,-0.032352957136612286,0.11772024717818264,0.04839525474164599,0.15278992051802442,0.16704486916348998,0.051156950758801494,0.11560190408453501,0.041591180568645685,0.27645155780264097,0.09339617609950523,0.02964617885715563,0.07967292162135543,0.12267443927101411,0.4585844359714718,0.03873356197372766,0.07904214571843324,0.01651023860383764,0.07117388289899172,0.3509462810073311,0.2616460420764436,0.14596398983777395,0.006148137430189501,0.33310218291490457
uc.19,-0.007832339712236118,-0.0406810624413775,-0.07201057721827943,0.026703910913229285,0.5553275666563016,0.018047968039389697,-0.018898147704520588,0.4766826703216459,7.883246584447148e-4,-0.030474349367679267,-0.018672900870199287,-0.01271188150303231,0.01162755240735926,0.025205556668591683,0.06727773927016116,0.0916332322937615,0.11458377044945299,0.009579051904314243,0.013524693814124491,0.7461107822147179,0.12142967283765192,0.1574054131502806,-0.011466254944411239,-0.016155195797329516,0.007975642465055527,-0.02650139856602006,0.11465819281895887,0.34623549223795635,-0.014717449812435737,0.03821282019379976,-0.019838761273388877,0.058454760488890395,0.04419913999463645,0.07896569077932418,0.05104365005554778,-0.016825973983846998,-0.010339517872606598,0.002557086093565226,0.08297973105848587,0.030536955795835406,0.07204363421627841,0.0025955855390290407,0.014013947951597152,-0.015667047469360946,0.06560513601957711,0.027833347201780895,-0.016970913709692583,0.09726853196215685
uc.190,-0.020239872871568077,0.014183377156826995,-0.23995895866656985,0.36233760811049875,-0.09446358586576835,0.006079546190805127,0.054873778287855106,-0.09960512546188427,-0.11503532595544497,0.0017146141195595668,-0.02623003352868727,-0.01542286475323762,0.1145874670597488,0.016878214331047876,0.19389081714468898,0.7066396246997124,0.196519594353154,0.0659473299379512,0.0942100381903876,0.07007568445733836,-0.0085067415542201,0.018091344653918557,0.014060729776222027,0.09891895838883283,0.025459855476662983,0.024658246470822157,0.06342211456430928,0.09895225887677786,0.09104114565764508,0.11396477904286217,0.022571074090351133,0.0032020034262271713,0.016311362182460917,0.04736806132873784,0.024345531116394304,-0.011480065248557584,0.0095297072283203,0.054477503195092564,0.13510359584301296,0.049005087280088545,0.08265471060417354,0.06112858413687672,-0.02296007267549694,0.12389807831146439,0.24524165945904464,0.05082692503497506,0.057424305333311276,0.07363314812698664
uc.191,0.012136218041577612,0.008133258499473205,-0.1445255824327635,0.12052776579299972,-0.09468240025873591,0.10577240440737823,0.006193810568166081,-0.10671558384560477,-0.09785022720242485,0.01991022255661427,0.10134620767591765,0.035497907848936965,0.012568644881162473,0.027188848814066573,0.1655291227080586,0.024289090371127402,0.009646674369508366,0.03579697431049411,0.0022510523082393315,-0.00342766603826253,0.07772765520750075,0.11048165186359257,0.006111451564798862,0.031540891971844655,0.10586289245005204,-0.02437718879528575,0.03800955509286052,0.016986859118471902,0.00437950588196976,0.1524105114764803,0.061263349413845966,0.07575317203102759,0.05252275958414767,0.1528152596272845,0.056019699897026216,0.028028758233097105,0.02635510410331482,0.03899783657842031,0.279591732760655,0.03870562758681116,0.06206916227552168,0.018115492486616203,0.07714821057970757,0.14499811228001236,0.010386596909314668,0.07920614235314553,0.01725322750504755,0.17997633975962637
uc.192,0.13363846777353527,0.02059110885331022,-0.09458952258281021,0.10002455307872538,-0.07688348555588599,0.1366227941043402,0.026356536351219356,-0.10476626172635732,-0.07328525241317298,0.033467560200887356,0.12805420733523507,0.04561301259689281,0.24467924523130472,0.044864058827053875,0.20644114327502122,0.06368224682458148,0.03806843166122413,0.0709220553808794,0.23798996595046096,-0.03309142869105143,0.15377944098298588,0.08106715506762417,0.038078035295325635,0.05329999034912061,0.07783113888136484,0.013558896478005487,0.0442765583824817,0.0347376906648602,0.051279779361705795,0.0702713632141902,0.05138640574757724,0.08958440295033644,0.09003736747592793,0.17885875240233318,0.0958994312593559,0.044660289948555434,0.06057968912687505,0.0750947925915545,0.21682439708723478,0.08195380355030196,0.0973150955574002,0.0705544539549383,0.06482785678748129,0.10033721334985699,0.004999898782278268,0.06705214414311443,0.09070482469751055,0.17326765421019244
uc.193,-0.05016557617035053,-0.030587998859388045,-0.659626087083887,0.7917797315357741,-0.38123469506532337,0.03131687419341289,0.15723948804904858,-0.3789391600016657,-0.34539974792078426,-0.00620568785193034,0.012582725993381637,-0.015538571625243223,0.05242006317621532,0.11282765766471621,0.3095803939346589,0.13490976549685726,-0.005008176012793781,0.09563864325305524,0.060765845650468386,0.04491345951850664,0.17308613800873376,0.048429706139653216,-0.022199590789915465,0.193566570385407,0.07550342841917655,-0.10410369867696431,0.16560295309371736,0.06019363813214117,0.2105275278102117,0.24290848973394777,0.05201539659753141,0.12062996837621046,0.022715712192759436,0.3243729785671508,0.18554174676812685,0.007068402952533997,0.08637623884884534,0.16889421520990672,0.5302781823326025,0.04884784311566853,0.06779088063432605,0.035913700688169486,0.025316889222873645,0.38388116233287745,0.4757459800295776,0.16756690549533762,-0.004446132830216662,0.3558287848394287
uc.194,-0.011966871759212816,-0.007719976015135906,-0.03408558829994185,0.16156579730068066,-0.06300275015545403,0.013419633552163801,0.06213874951804121,0.05642851733937883,0.12404701170399633,0.003917259302281095,-0.029567787018184463,-0.009782333678478295,0.13385172992467825,0.0010288741007585707,0.15616126669735544,0.6141635418504195,0.4386606056943241,0.09348726717550186,0.09406003989629676,0.012560418093327037,0.09522671475475024,0.08461892882495943,0.02992879899350269,0.03996529314232377,-0.016408279071934855,0.05440316385116113,0.03339521827047898,0.03583040082890951,0.045160745454820225,0.056865430958494834,0.005976371634080431,-0.001056414316247456,0.043535326904449737,-0.004551999975763948,0.08909549853739175,0.0020583514482660015,-0.003930721637991936,0.025197694753204707,0.08382720421849227,0.022188663841135787,0.03901296723561453,0.04601957055192023,-0.008086535383488776,0.0027885099350565545,0.23861963983328477,0.035570968978242204,0.04015972238646698,0.038345542903110166
uc.195,0.04216705073641536,0.02582004814660635,-0.3333905837722608,0.4494432944225687,-0.13506147987665368,0.051297288208779594,0.09810641854067927,-0.18307535260000526,-0.22374299153149801,0.027045679290032452,0.15741718075980957,0.07136048120479857,0.2295501229931228,0.1835275175255937,0.3837032935955504,0.18224448636119697,0.037766028555003626,0.13654006188295162,0.10938487910955168,0.077163813269631,0.21831850233927527,0.1642459396845518,0.03375111749247938,0.18554539792222924,0.1328083800207426,-0.015225522982744336,0.14064123496090575,0.09047774549028839,0.18181406646331313,0.20540922839437636,0.13599329558645204,0.18621999919579507,0.0918409817990716,0.2820634534241253,0.2581318504917003,0.09147463415365178,0.08652763254514974,0.15407249689436464,0.5335196798556942,0.1446344557153894,0.13753895447791406,0.10000602464927291,0.09238830349754863,0.2545435657549508,0.19206264862078354,0.21411253157957394,0.09094277300923825,0.3378157072011675
uc.196,-0.02575838453453232,-0.0014280834408260637,-0.27829471014267493,0.4042332496209147,-0.1548303479117299,0.007040214696658744,0.02170266331727874,-0.11636067756746961,-0.07793735637313357,-0.033761930520678454,-0.027158976667198038,-0.026811501469812586,0.04151740371766814,0.09285058955640516,0.01687292461399741,-0.010200342133100062,-0.05713362712072915,-0.05030916905264482,-0.04253382430578167,0.03409954422128243,0.03409508336825131,-0.01102193404712412,-0.03476573765988794,0.06654403303563924,-0.05102749729835185,-0.04701068306273858,0.09286185056457358,-0.0011958059813035017,0.003707521338621964,0.09586498533138069,0.012684319852252325,-0.06543229779593969,-0.05842555236858188,0.06059609704028229,0.05610517730787769,-0.0162024392119973,0.01942681992366394,0.025375810099663408,0.18847574354820312,-0.040559704136340975,-0.04189604180256649,-0.05342346297980355,-0.01600387045794058,0.163907681305215,0.3350717429413814,0.1963700571346823,-0.020991287964092276,0.007033499031722072
uc.197,-0.002199838120440865,-0.07634474618398793,0.12581362368962173,-0.1310136165373322,0.05365419863437572,-0.006361361327809351,-0.05295224551328792,0.08275273885324252,0.09485194070895726,-0.05566161353668487,-0.037459722955717485,-0.051727921176163184,0.06475234973479502,0.02915873796596995,-0.01959969882685685,-0.04853718672254561,-0.007451942044647267,-0.04595390996474169,-0.03437547429930779,-0.024751726291888116,0.1459945206507523,0.06461763982027743,-0.021788006716565913,-0.042447679603689614,-0.04518281818220585,-0.025900370305109242,-0.029068499273487952,-0.04404374357418572,-0.054313775830249496,0.009123555863429708,-0.05904883081178837,-0.007189326856963224,-0.018380850000664632,-0.008360930111543858,0.1074027569979775,-0.019875645611330303,0.03129235391509938,-0.03409462378771209,-0.012139034419456416,-0.02555956238187638,-0.03620397150014169,-0.01894786640031412,-0.017115767056502782,-0.1582571611759551,-0.02249241303731067,-0.008201420538994171,-0.018857657005082292,-0.0739311461003213
uc.198,-0.004199944748887308,-0.082907271900834,0.1914038799363725,-0.23044654148944668,0.05471089436746538,-0.0037591241577813743,-0.07491158642159641,0.07941318043675598,0.10234684858091732,-0.05963291591326398,-0.0243207281032938,-0.047744675239781015,0.04001531331264692,0.020942783859218713,-0.011941838878460367,-0.05123213063053654,-0.00120446105028122,-0.03801293010288851,-0.03220195215222848,-0.07508990975576557,0.10725260876705836,0.04442481978167206,-0.019690669312480508,-0.06435546204823868,-0.029846465926698134,-0.00937323664578499,-0.03410283290631486,-0.06114080093763439,-0.0727582399427162,-0.008200449649085938,-0.06518948766771836,-0.022228814671553066,0.002096434647600547,-0.00852805370887434,0.06578429701373356,-0.027140451331057937,0.039153326528255566,-0.05295624056542595,-0.035008581048264445,-0.015551167306263538,-0.024238987542995586,-0.008440732678115355,-0.007375664986602661,-0.20013299041074573,-0.11197744645448342,-0.013018189873772398,-0.0206354558044331,-0.07407321992486997
