"","gene","partner","cor"
"1","uc.21","LOC107984872___19558571958986",0.304579163366693
"2","uc.21","GABRD___20193292030769",-0.32156862745098
"3","uc.21","TPRG1L___36249923630164",-0.382453740370077
"4","uc.21","SRM___1104978311060053",0.316893464852281
"5","uc.21","HPCA___3288596532894646",-0.436218110255118
"6","uc.21","CHESS94___3492968734930013",0.318088655290758
"7","uc.21","NCDN___3555779235566779",-0.31358869129047
"8","uc.21","C1orf216___3571387635719189",-0.407255141958864
"9","uc.21","HPCAL4___3967864739691710",-0.346648426812586
"10","uc.21","RIMS3___4061960940692104",-0.378966568267454
"11","uc.21","RIMKLA___4238079442425878",-0.328960568315454
"12","uc.21","P3H1___4274589042767084",0.315172678618571
"13","uc.21","CYP4X1___4696136447055432",-0.392764057887537
"14","uc.21","AGBL4___4852015750024011",-0.522238222094223
"15","uc.21","CHESS118___4855288648558190",0.483113735090119
"16","uc.21","LOC105378706___4902559549050897",0.465536275709794
"17","uc.21","LOC101929721___4925741149269294",0.409707922336621
"18","uc.21","AGBL4-IT1___4937420149472085",0.391818465452276
"19","uc.21","ZYG11B___5271579152827342",-0.332332541339669
"20","uc.21","CHESS140___6001103660011760",0.362063503491972
"21","uc.21","EFCAB7___6352330163585400",-0.318923848609211
"22","uc.21","DNAJC6___6524820265416909",-0.304955960352317
"23","uc.21","LRRC7___6956713070152426",-0.421415028679771
"24","uc.21","NEGR1___7140281572282960",-0.459639522883817
"25","uc.21","CHESS156___7157563871576997",0.300415196678427
"26","uc.21","NEGR1-IT1___7179423271837012",0.307583939328485
"27","uc.21","LOC107983986___7278370872794882",0.327453380372957
"28","uc.21","CHESS157___7391110173915305",0.329927760577915
"29","uc.21","LOC105378805___7446582474469124",0.348765209878321
"30","uc.21","CHESS160___7675811476758740",0.328314973480212
"31","uc.21","AK5___7728190877559969",-0.330282957736338
"32","uc.21","ZZZ3___7755644077683545",-0.432735738114095
"33","uc.21","USP33___7769598777759879",-0.345813233494132
"34","uc.21","LOC107985037___8301620583495026",0.344315645474836
"35","uc.21","LOC107985041___8386062683881118",-0.322838217294262
"36","uc.21","TTLL7___8386502183999340",-0.340384476924185
"37","uc.21","PRKACB___8407797584238498",-0.448347613219094
"38","uc.21","LOC107985046___8412371084299251",-0.453917968656251
"39","uc.21","ODF2L___8634682486396345",-0.309667122663019
"40","uc.21","LINC01140___8712924587169204",0.372865817073464
"41","uc.21","LOC107985519___8789863387906528",0.373074615403077
"42","uc.21","LOC101927871___8795618487966731",0.343190054479564
"43","uc.21","FLJ27354___8960854689633465",-0.317572659418725
"44","uc.21","KIAA1107___9216705292188509",-0.432169342645259
"45","uc.21","TMEM56___9509251795205542",-0.383548131614947
"46","uc.21","TMEM56-RWDD3___9511792395244955",-0.440749274005808
"47","uc.21","LOC101928118___9514761695234037",-0.414440684474524
"48","uc.21","PLPPR4___9926295699310009",-0.392768857849137
"49","uc.21","DBT___100186922100249864",-0.379852161182711
"50","uc.21","S1PR1___101236529101245404",-0.31360069119447
"51","uc.21","OLFM3___101786260101997325",-0.344622843017256
"52","uc.21","WDR47___108970211109042228",-0.394972040223678
"53","uc.21","KIAA1324___109113679109207361",-0.373475412196702
"54","uc.21","AMIGO1___109504060109509742",-0.400163198694411
"55","uc.21","GSTM3___109719591109741038",-0.315758273933809
"56","uc.21","LOC105379574___144552232144560782",0.346955624355005
"57","uc.21","PRKAB2___147145265147172589",-0.358509131926945
"58","uc.21","LOC100996716___149175714149363915",-0.402150382796938
"59","uc.21","LOC653513___149187067149322070",-0.398010415916673
"60","uc.21","RAB13___153981617153990708",0.303405572755418
"61","uc.21","SYT11___155859454155885199",-0.328734970120239
"62","uc.21","CADM3___159170781159203142",-0.300335997312022
"63","uc.21","CADM3-AS1___159193850159202466",-0.33202534379725
"64","uc.21","LOC729867___160198627160208869",-0.313876688986488
"65","uc.21","CFAP126___161363152161367883",-0.312388700890393
"66","uc.21","LOC107985451___164895533164912572",0.306537547699618
"67","uc.21","RXRG___165400922165445355",-0.414863081095351
"68","uc.21","RP1-10C16.1___168763365168774490",0.337250101999184
"69","uc.21","LINC00970___168903905169087005",0.34875320997432
"70","uc.21","ATP1B1___169106709169134156",-0.4140614875081
