"","gene","partner","cor"
"1","uc.194","uc.21",0.30797033623731
"2","uc.194","uc.43",0.35015479876161
"3","uc.194","LINC01128___827591859446",-0.312283101735186
"4","uc.194","TPRG1L___36249923630164",-0.315081479348165
"5","uc.194","DFFB___38107873888993",-0.354081167350661
"6","uc.194","CEP104___38120393857387",-0.374349005207958
"7","uc.194","LOC105376672___39445103949016",0.336710106319149
"8","uc.194","NPHP4___58506775992473",-0.30234238126095
"9","uc.194","KCNAB2___59922986105423",-0.325434996520028
"10","uc.194","UBE4B___1003295810181239",-0.31453428372573
"11","uc.194","LOC105376725___1035798310366610",-0.371922624619003
"12","uc.194","ANGPTL7___1118928911195981",0.331204550363597
"13","uc.194","MFN2___1198018112013523",-0.317438260493916
"14","uc.194","VPS13D___1223003912512047",-0.314030287757698
"15","uc.194","PRDM2___1369418213825423",-0.359917920656635
"16","uc.194","KAZN___1389279215118133",-0.31968704250366
"17","uc.194","DNAJC16___1552669415572397",-0.379566563467492
"18","uc.194","AGMAT___1555342715585110",-0.34703242374061
"19","uc.194","DDI2___1561745815669139",-0.33078695370437
"20","uc.194","RSC1A1___1565971315662030",-0.354138766889865
"21","uc.194","CHESS58___2104927521054601",-0.338056495548036
"22","uc.194","GALE___2379559923800804",0.31516067871457
"23","uc.194","WDTC1___2723451627316397",-0.391184870521036
"24","uc.194","EPB41___2888709129120321",-0.3437516499868
"25","uc.194","PUM1___3093125031065717",-0.326435788513692
"26","uc.194","AGO1___3586980835930437",-0.311899104807162
"27","uc.194","LOC107984938___3628277036285528",0.304439964480284
"28","uc.194","EVA1B___3632181736327718",0.326258189934481
"29","uc.194","RIMS3___4061960940692104",-0.357333141334869
"30","uc.194","ZYG11B___5271579152827342",-0.335570115439077
"31","uc.194","DNAJC6___6524820265416909",-0.359560323517412
"32","uc.194","NEGR1___7140281572282960",-0.402138382892937
"33","uc.194","ZZZ3___7755644077683545",-0.317476660186719
"34","uc.194","FAM73A___7777962477879540",-0.335061319509444
"35","uc.194","DNAJB4___7797915878018315",-0.321016631866945
"36","uc.194","LOC107985041___8386062683881118",-0.326637386900905
"37","uc.194","TTLL7___8386502183999340",-0.380008159934721
"38","uc.194","GNG5___8449357284506772",0.306266349869201
"39","uc.194","ODF2L___8634682486396345",-0.321698226414189
"40","uc.194","LRRC8B___8952262789619383",-0.343982048143615
"41","uc.194","LOC105378845___8954650389551002",0.30077759377925
"42","uc.194","LRRC8C___8961581089730099",-0.358105935152519
"43","uc.194","LRRC8D___8982101489946372",-0.336290109679123
"44","uc.194","KIAA1107___9216705292188509",-0.385537715698274
"45","uc.194","TMEM56___9509251795205542",-0.328998968008256
"46","uc.194","TMEM56-RWDD3___9511792395244955",-0.321523027815778
"47","uc.194","LOC101928118___9514761695234037",-0.302049583603331
"48","uc.194","FAM102B___108560349108639390",-0.312076703386373
"49","uc.194","WDR47___108970211109042228",-0.344282045743634
"50","uc.194","KIAA1324___109113679109207361",-0.305080759353925
"51","uc.194","MOV10___112674312112702402",0.397780017759858
"52","uc.194","RHOC___112701127112707403",0.391120071039432
"53","uc.194","MAGI3___113390474113686279",-0.351594787241702
"54","uc.194","HIPK1___113929197113978340",-0.333683730530156
"55","uc.194","TRIM33___114392777114511203",-0.307643938848489
"56","uc.194","SLC22A15___115976317116073706",-0.322459020327837
"57","uc.194","MAN1A2___117366846117541913",-0.337797297621619
"58","uc.194","RPRD2___150364111150476566",-0.334382124943001
"59","uc.194","TDRKH___151769354151790576",-0.369762641898865
"60","uc.194","S100A16___153603503153613627",0.304821561427509
"61","uc.194","ASH1L___155335261155563160",-0.334038927688579
"62","uc.194","POU5F1P4___155433180155434262",0.335514915880673
"63","uc.194","MEF2D___156459205156500842",-0.331358149134807
"64","uc.194","CADM3___159170781159203142",-0.321573427412581
"65","uc.194","CADM3-AS1___159193850159202466",-0.33733650130799
"66","uc.194","NOS1AP___162069791162370023",-0.321623827009384
"67","uc.194","UHMK1___162497174162530558",-0.34046127630979
"68","uc.194","RP1-206D15.6___169486076169486986",0.328895768833849
"69","uc.194","F5___169511954169586632",-0.301125590995272
"70","uc.194","KIFAP3___169921267170085359",-0.312225502195982
"71","uc.194","DNM3-IT1___171864192171864687",0.365615475076199
"72","uc.194","RASAL2___178093729178489375",-0.331809345525236
"73","uc.194","LINC00083___178472831178499634",-0.342170062639499
"74","uc.194","LOC646976___178722484178726285",0.373341013271894
"75","uc.194","FAM20B___179025804179079781",-0.425799793601651
"76","uc.194","CACNA1E___181317712181808084",-0.466189070487436
"77","uc.194","LOC107985232___181419741181432400",0.308260733914129
"78","uc.194","CHESS289___181548257181549697",0.344894040847673
"79","uc.194","NMNAT2___183246177183418499",-0.32859097127223
"80","uc.194","RP11-444D13.1___183754418183754937",0.333789329685363
"81","uc.194","ZBTB41___197153155197201410",-0.369834641322869
"82","uc.194","KIF21B___200969340201023700",-0.332416540667675
"83","uc.194","PPP1R12B___202348702202588810",-0.333455732354141
"84","uc.194","ATP2B4___203626787203744637",-0.344968440252478
"85","uc.194","LINC00260___203730577203731853",-0.379621763025896
"86","uc.194","PLEKHA6___204218690204378376",-0.33843329253366
"87","uc.194","NFASC___204828652205022824",-0.330400556795546
"88","uc.194","RBBP5___205086142205122022",-0.321758225934193
"89","uc.194","YOD1___207038699207053221",-0.321899824801402
"90","uc.194","LOC105372887___208094566208111126",-0.340497276021792
"91","uc.194","CHESS321___208118435208122093",0.312765497876017
"92","uc.194","CHESS327___210551430210557636",0.305387956896345
"93","uc.194","KCNH1___210678314211134115",-0.399407204742362
"94","uc.194","KCNH1-IT1___211132588211133374",0.304418364653083
"95","uc.194","LPGAT1___211729769211830772",-0.304742362061104
"96","uc.194","CHESS349___223204114223218691",-0.301615187078503
"97","uc.194","PGBD5___230321646230425928",-0.314860681114551
"98","uc.194","LOC105373206___234273134234275220",0.309758321933425
"99","uc.194","CHML___241628864241635930",-0.37765617875057
"100","uc.194","AKT3___243488233243851079",-0.336201310389517
"101","uc.194","ZBTB18___244048242244057575",-0.36046751625987
"102","uc.194","C1orf101___244451242244641177",-0.336856505147959
"103","uc.194","CNST___246566337246669006",-0.373513811889505
"104","uc.194","uc.307",0.345210838313294
"105","uc.194","uc.308",0.340300477596179
"106","uc.194","uc.309",0.345352437180503
"107","uc.194","LOC107984190___243814248903",-0.349574003407973
"108","uc.194","LARP4B___806914931900",-0.341361269109847
"109","uc.194","WDR37___10490951137438",-0.355321957424341
"110","uc.194","PITRM1___31377273172841",-0.36078191374469
"111","uc.194","PITRM1-AS1___31416013149795",-0.343811649506804
"112","uc.194","SFMBT2___71507357411490",-0.317402260781914
"113","uc.194","CELF2___1046251511336675",-0.338543691650467
"114","uc.194","CELF2-AS1___1131683311344674",-0.33031655746754
"115","uc.194","UPF2___1192002212043170",-0.305407156742746
"116","uc.194","OPTN___1309944913161500",-0.329034967720258
"117","uc.194","PRPF18___1358681113645279",-0.340434876520988
"118","uc.194","FRMD4A___1362999714330952",-0.330690954472364
"119","uc.194","FAM171A1___1521164315374532",-0.302224782201742
"120","uc.194","STAM___1764412517720438",-0.355989152086783
"121","uc.194","NEBL___2077990521174187",-0.308786329709362
"122","uc.194","PIP4K2A___2253483722714574",-0.341860465116279
"123","uc.194","ABI1___2674659626861087",-0.322435020519836
"124","uc.194","ACBD5___2718262427248674",-0.304456764345885
"125","uc.194","WAC-AS1___2851256228532626",-0.306988744090047
"126","uc.194","WAC___2853242628623642",-0.341306069551444
"127","uc.194","ZNF248___3775845237858202",-0.311975904192766
"128","uc.194","ZNF25___3794957337976656",-0.31890464876281
"129","uc.194","ZNF33A___3801048338067834",-0.358218734250126
"130","uc.194","ZNF33B___4256703642638837",-0.300837593299254
"131","uc.194","43898___4545439045594907",-0.335056519547844
"132","uc.194","LOC105378286___4546311545511565",-0.306179950560396
"133","uc.194","LOC107984026___4633555246838268",-0.307051143590851
"134","uc.194","LINC00842___4639836246453306",0.327510979912161
"135","uc.194","LOC101927699___4657399246598152",-0.375272997816018
"136","uc.194","SYT15___4657821746598268",0.364261885904913
"137","uc.194","LOC102724488___4774530647763592",-0.403393572851417
"138","uc.194","ARHGAP22___4842983148656265",-0.306364749082007
"139","uc.194","ERCC6___4942883549539538",-0.343550051599587
"140","uc.194","PARG___4981457349942027",-0.32828377372981
