"","gene","partner","cor"
"1","uc.472","uc.12",0.449785201718386
"2","uc.472","uc.45",0.428091775265798
"3","uc.472","uc.46",0.499356805145559
"4","uc.472","TNFRSF18___12033451208167",-0.316977464180287
"5","uc.472","CDK11B___16352261659839",0.368814649482804
"6","uc.472","TARDBP___1101234411031132",0.471893824849401
"7","uc.472","MTOR___1110624411262551",0.313291093671251
"8","uc.472","UBIAD1___1127319811305720",0.328893368853049
"9","uc.472","DISP3___1147915511537583",0.323267813857489
"10","uc.472","CHESS44___1581910115821431",-0.301384788921689
"11","uc.472","SPEN___1584786415945206",0.321616627066984
"12","uc.472","NBPF1___1655251016613605",0.30281277749778
"13","uc.472","RCC2___1740663817439754",0.506045551635587
"14","uc.472","ARHGEF10L___1751333517697877",0.36593467252262
"15","uc.472","CHESS54___1926013919264343",0.414483884128927
"16","uc.472","MINOS1-NBL1___1959697719658456",-0.303940768473852
"17","uc.472","CAMK2N1___2048239020487361",-0.376528187774498
"18","uc.472","KIF17___2066229420718017",-0.311759905920753
"19","uc.472","HP1BP3___2074267720787809",0.426044591643267
"20","uc.472","EIF4G3___2080629221177320",0.311831905344757
"21","uc.472","C1QB___2265276222661536",-0.304874361005112
"22","uc.472","KDM1A___2301944323083998",0.491429668562652
"23","uc.472","HNRNPR___2329432923344650",0.520709434324526
"24","uc.472","E2F2___2350565423531266",0.31452468380253
"25","uc.472","TCEB3___2374336623770306",0.308560731514148
"26","uc.472","PNRC2___2395916423981190",0.398332013343893
"27","uc.472","SRSF10___2396341723980927",0.439669282645739
"28","uc.472","PDIK1L___2610940626125548",0.334502123983008
"29","uc.472","LOC105376886___2611886126127915",0.333539731682147
"30","uc.472","SH3BGRL3___2627972226282270",-0.376259389924881
"31","uc.472","UBXN11___2628108926321688",-0.357489140086879
"32","uc.472","RPS6KA1___2651204926575174",-0.303088775289798
"33","uc.472","ARID1A___2669259726783740",0.404831161350709
"34","uc.472","THEMIS2___2787253127887519",-0.321225430196559
"35","uc.472","PHACTR4___2836957428503789",0.353917968656251
"36","uc.472","CHESS81___2837664728382597",-0.301430388556892
"37","uc.472","RAB42___2859220028595444",-0.32094223246214
"38","uc.472","SRSF4___2914649129182125",0.318146254829961
"39","uc.472","CHESS85___2916971029175414",0.306119951040392
"40","uc.472","SDC3___3086844630909735",0.319807041543668
"41","uc.472","KHDRBS1___3201369432060859",0.4890632874937
"42","uc.472","MARCKSL1___3233382932336239",0.370869033047736
"43","uc.472","ZBTB8A___3251297032613470",0.312993496052032
"44","uc.472","RBBP4___3265114832719423",0.351193990448076
"45","uc.472","SYNC___3267571632703596",0.312331101351189
"46","uc.472","ZNF362___3325630733300912",0.367638658890729
"47","uc.472","SMIM12___3485036234859820",-0.306616747066024
"48","uc.472","ZMYM1___3505978635116821",0.343682050543596
"49","uc.472","SFPQ___3517637835193161",0.455753953968368
"50","uc.472","ZMYM4___3526869435425278",0.439242086063312
"51","uc.472","CLSPN___3572046535769985",0.412638298893609
"52","uc.472","AGO1___3586980835930437",0.378263373893009
"53","uc.472","AGO3___3592519836072037",0.360863513091895
"54","uc.472","LOC105378654___3814165438213095",0.312551899584803
"55","uc.472","ELOVL1___4336310243368074",-0.349190006479948
"56","uc.472","KDM4A___4365011843706278",0.345503635970912
"57","uc.472","KDM4A-AS1___4369972443707341",0.347284421724626
"58","uc.472","ATP6V0B___4397455943978369",-0.349739602083183
"59","uc.472","TMEM53___4465324744674608",-0.30296157630739
"60","uc.472","KIF2C___4473808544769172",0.341474068207454
"61","uc.472","PLK3___4479994444806337",-0.411786305709554
"62","uc.472","NASP___4558398845618913",0.437391700866393
"63","uc.472","PIK3R3___4604014046176495",0.320027839777282
"64","uc.472","RAD54L___4624769546278477",0.395077639378885
"65","uc.472","STIL___4725013947314787",0.388856889144887
"66","uc.472","PRPF38A___5240454752419723",0.419941440468476
"67","uc.472","ZCCHC11___5242204452553487",0.372155422756618
"68","uc.472","NDC1___5376542953838577",0.394852041183671
"69","uc.472","CYB5RL___5416331854200073",0.309499124007008
"70","uc.472","USP24___5506635955215374",0.306419948640411
"71","uc.472","LOC105378761___6018272460277441",-0.343187654498764
"72","uc.472","LOC105378763___6051571660628116",0.324446204430365
"73","uc.472","LOC101926964___6064946660867998",0.428137374901001
"74","uc.472","NFIA___6107712461463152",0.413427892576859
"75","uc.472","USP1___6243630462453348",0.423198214414285
"76","uc.472","ALG6___6336759063438562",0.343974848201214
"77","uc.472","NEXN___7788827377957518",0.344910840713274
"78","uc.472","FUBP1___7793568377979501",0.356728346173231
"79","uc.472","LOC105378828___8656858286705354",-0.363647490820073
"80","uc.472","PKN2___8868414488836255",0.312170302637579
"81","uc.472","RP5-943J3.2___8982017489820868",-0.311675906592747
"82","uc.472","LRRC8D___8982101489946372",0.378496172030624
"83","uc.472","ZNF326___8999509590037988",0.362797897616819
"84","uc.472","ZNF644___9091420391022269",0.392260061919505
"85","uc.472","CDC7___9150081491526085",0.411944704442365
"86","uc.472","LOC102723436___9151853391569885",0.408507931936545
"87","uc.472","MTF2___9307921993139170",0.437485300117599
"88","uc.472","FNBP1L___9344806793569671",0.341346869225046
"89","uc.472","PRPF38B___108692292108702926",0.334259725922193
"90","uc.472","SPATA42___108857217108858524",-0.316526267789858
"91","uc.472","GPSM2___108875350108937186",0.442513259893921
"92","uc.472","CLCC1___108920359108963500",0.417272661818706
"93","uc.472","RBM15___110316149110375450",0.351597187222502
"94","uc.472","TMIGD3___111480668111564003",-0.303347973216214
"95","uc.472","LOC101928718___111745317111755522",0.305457556339549
"96","uc.472","LRIG2___113073170113132260",0.335889312885497
"97","uc.472","RSBN1___113761832113812476",0.303794369645043
"98","uc.472","DCLRE1B___113904619113916875",0.36139870881033
"99","uc.472","TRIM33___114392777114511203",0.370125038999688
"100","uc.472","WDR3___117929749117960426",0.389312885496916
