"","gene","partner","cor"
"1","uc.149","uc.2",0.34297405620755
"2","uc.149","uc.3",0.384356925144599
"3","uc.149","uc.13",0.612523099815202
"4","uc.149","uc.28",-0.302740778073775
"5","uc.149","uc.37",-0.483675330597355
"6","uc.149","uc.43",0.353514771881825
"7","uc.149","CDK11B___16352261659839",-0.364285885712914
"8","uc.149","SLC35E2B___16609571693000",-0.31219430244558
"9","uc.149","NADK___17512321780514",-0.415434276525788
"10","uc.149","SKI___22280332310213",-0.41953104375165
"11","uc.149","LOC107984909___31919453195519",0.380406556747546
"12","uc.149","DFFB___38107873888993",-0.468877048983608
"13","uc.149","CEP104___38120393857387",-0.530738954088367
"14","uc.149","NPHP4___58506775992473",-0.378390572875417
"15","uc.149","KLHL21___65784476603446",-0.316598267213862
"16","uc.149","LOC107984913___66032556613374",0.428470972232222
"17","uc.149","PHF13___66136966624419",-0.385508915928673
"18","uc.149","PER3___77842857845468",-0.324914200686395
"19","uc.149","CHESS25___78008617827342",-0.333479732162143
"20","uc.149","RERE___83522928826226",-0.376364989080087
"21","uc.149","H6PD___92347679271337",-0.309256725946192
"22","uc.149","UBE4B___1003295810181239",-0.479136966904265
"23","uc.149","KIF1B___1021054510382398",-0.408402332781338
"24","uc.149","LOC105376725___1035798310366610",-0.487930496556028
"25","uc.149","RP5-1113E3.3___1045855510459338",-0.337698898408813
"26","uc.149","CHESS32___1069194910693864",0.369045047639619
"27","uc.149","TARDBP___1101234411031132",-0.367787457700338
"28","uc.149","MTOR___1110624411262551",-0.516377468980248
"29","uc.149","ANGPTL7___1118928911195981",0.389389684882521
"30","uc.149","UBIAD1___1127319811305720",-0.337715698274414
"31","uc.149","MTHFR___1178571411806103",-0.300926392588859
"32","uc.149","CHESS34___1182933711833514",-0.375594595243238
"33","uc.149","MFN2___1198018112013523",-0.488924088607291
"34","uc.149","VPS13D___1223003912512047",-0.476081791345669
"35","uc.149","PRDM2___1369418213825423",-0.388244894040848
"36","uc.149","DNAJC16___1552669415572397",-0.387316101471188
"37","uc.149","DDI2___1561745815669139",-0.464170686634507
"38","uc.149","RSC1A1___1565971315662030",-0.424729402164783
"39","uc.149","CHESS43___1571870615725409",-0.452379580963352
"40","uc.149","SPEN___1584786415945206",-0.478359373125015
"41","uc.149","FBXO42___1623849116352491",-0.341320469436245
"42","uc.149","NBPF1___1655251016613605",-0.397477620179039
"43","uc.149","RCC2___1740663817439754",-0.322113423092615
"44","uc.149","CHESS48___1741935317420400",-0.301795185638515
"45","uc.149","ARHGEF10L___1751333517697877",-0.331982144142847
"46","uc.149","UBR4___1906442919210334",-0.427117383060936
"47","uc.149","EMC1___1921498519251559",-0.336602107183143
"48","uc.149","LOC100506730___1929324719295736",-0.322075023399813
"49","uc.149","LOC105378614___1959180219597661",0.313701490388077
"50","uc.149","MINOS1___1959697719629895",0.380068159454724
"51","uc.149","HP1BP3___2074267720787809",-0.403103175174599
"52","uc.149","EIF4G3___2080629221177320",-0.44125086999304
"53","uc.149","CHESS57___2102328821026017",0.386963304293566
"54","uc.149","CHESS58___2104927521054601",-0.445026039791682
"55","uc.149","RP3-329E20.2___2126608221267251",0.308411932704538
