"","gene","partner","cor"
"1","uc.426","uc.13",0.302428780569755
"2","uc.426","uc.43",0.372801017591859
"3","uc.426","LINC01128___827591859446",-0.388348093215254
"4","uc.426","PLCH2___24124812508587",-0.303415172678619
"5","uc.426","DFFB___38107873888993",-0.331382148942809
"6","uc.426","CEP104___38120393857387",-0.313415892672859
"7","uc.426","UBE4B___1003295810181239",-0.371665826673387
"8","uc.426","LOC105376725___1035798310366610",-0.355437156502748
"9","uc.426","MTOR___1110624411262551",-0.338262893896849
"10","uc.426","ANGPTL7___1118928911195981",0.308306333549332
"11","uc.426","CLCN6___1180609611843318",-0.31046391628867
"12","uc.426","VPS13D___1223003912512047",-0.369429044567644
"13","uc.426","PRDM2___1369418213825423",-0.444606043151655
"14","uc.426","DDI2___1561745815669139",-0.470744234046128
"15","uc.426","RSC1A1___1565971315662030",-0.37328341373269
"16","uc.426","SPEN___1584786415945206",-0.342489260085919
"17","uc.426","NECAP2___1644067216460675",0.366335469316246
"18","uc.426","CROCC___1691408216973180",-0.303633570931433
"19","uc.426","UBR4___1906442919210334",-0.330549355605155
"20","uc.426","EIF4G3___2080629221177320",-0.376187390500876
"21","uc.426","ZBTB40___2242883822531157",-0.372097823217414
"22","uc.426","LUZP1___2307776623177808",-0.352050783593731
"23","uc.426","GALE___2379559923800804",0.322171022631819
"24","uc.426","TMEM57___2543085825502182",-0.354457964336285
"25","uc.426","ZNF593___2616952826177257",0.342150862793098
"26","uc.426","CEP85___2623415326278964",-0.335908512731898
"27","uc.426","SH3BGRL3___2627972226282270",0.319564643482852
"28","uc.426","EPB41___2888709129120321",-0.379228166174671
"29","uc.426","PUM1___3093125031065717",-0.395708834329325
"30","uc.426","CHESS87___3093329030938400",-0.306746346029232
"31","uc.426","KPNA6___3210432432176659",-0.376451388388893
"32","uc.426","EIF3I___3222158432231604",0.332944536443708
"33","uc.426","ZSCAN20___3347259133504348",-0.312931096551228
"34","uc.426","GJA4___3479247534850351",0.320541435668515
"35","uc.426","SMIM12___3485036234859820",0.31124631002952
"36","uc.426","AGO1___3586980835930437",-0.320918232654139
"37","uc.426","AGO3___3592519836072037",-0.36436748506012
"38","uc.426","TRAPPC3___3613656936156053",0.356027551779586
"39","uc.426","THRAP3___3622441236305719",-0.359514723882209
"40","uc.426","LOC107984938___3628277036285528",0.423109415124679
"41","uc.426","LSM10___3639342036397959",0.448969208246334
"42","uc.426","MRPS15___3645472736464439",0.334264525883793
"43","uc.426","EPHA10___3771388837765152",-0.317541459668323
"44","uc.426","C1orf122___3780697937809519",0.390205678354573
"45","uc.426","MTF1___3780956737860253",-0.374766601867185
"46","uc.426","FHL3___3799658038012423",0.389569683442533
"47","uc.426","RLF___4016136940242076",-0.315009479924161
"48","uc.426","ZFP69B___4045006440468293",-0.301619987040104
"49","uc.426","RIMS3___4061960940692104",-0.351431588547292
"50","uc.426","FOXJ3___4216744642335880",-0.308690330477356
"51","uc.426","ATP6V0B___4397455943978369",0.344613243094055
"52","uc.426","UROD___4501136145015669",0.404559963520292
"53","uc.426","MMACHC___4550018445519855",0.305092759257926
"54","uc.426","PRDX1___4551103545522890",0.307751937984496
"55","uc.426","TSPAN1___4617507746196489",0.3499988000096
"56","uc.426","POMGNT1___4618868146220305",0.329294165646675
"57","uc.426","NRDC___5178919251878937",-0.343010055919553
"58","uc.426","CHESS120___5180396751805497",-0.303650370797034
"59","uc.426","ZFYVE9___5214200152348664",-0.437427700578395
"60","uc.426","ZYG11B___5271579152827342",-0.347750017999856
"61","uc.426","LOC107985741___5330013653312451",0.332642138862889
"62","uc.426","SSBP3___5421764054413479",-0.39172006623947
"63","uc.426","PCSK9___5503947655064853",0.305745554035568
"64","uc.426","USP24___5506635955215374",-0.320279837761298
"65","uc.426","MYSM1___5865473758700091",-0.315412676698586
"66","uc.426","JAK1___6483322365067746",-0.30733914128687
"67","uc.426","NEGR1___7140281572282960",-0.356262749898001
"68","uc.426","LOC105378797___7228296172679472",0.322399020807834
"69","uc.426","LOC105378796___7240718872466395",0.312297501619987
"70","uc.426","LOC339468___7276500572783708",0.300763193894449
"71","uc.426","ERICH3-AS1___7457743074626098",0.300614395084839
"72","uc.426","ZZZ3___7755644077683545",-0.369419444644443
"73","uc.426","FAM73A___7777962477879540",-0.362939496484028
"74","uc.426","CHESS163___7786883677872333",0.314870281037752
"75","uc.426","FUBP1___7793568377979501",-0.351937984496124
"76","uc.426","LOC107985041___8386062683881118",-0.324455804353565
"77","uc.426","TTLL7___8386502183999340",-0.351901984784122
"78","uc.426","SYDE2___8514792385201740",-0.378757769937841
"79","uc.426","ODF2L___8634682486396345",-0.380272157822737
"80","uc.426","44089___8685204986914424",0.344543643650851
"81","uc.426","LRRC8B___8952262789619383",-0.342417260661915
"82","uc.426","LOC105378845___8954650389551002",0.332613339093287
"83","uc.426","ZNF644___9091420391022269",-0.321079031367749
"84","uc.426","TGFBR3___9167864991906305",-0.335301317589459
"85","uc.426","SETSIP___9207443692075472",0.343144454844361
"86","uc.426","BTBD8___9208030592147840",0.344339645282838
"87","uc.426","KIAA1107___9216705292188509",-0.337485300117599
"88","uc.426","CCDC18___9317980293280854",-0.303004775961792
"89","uc.426","CNN3___9489694994927223",0.321736626106991
"90","uc.426","TMEM56___9509251795205542",-0.311356709146327
"91","uc.426","TMEM56-RWDD3___9511792395244955",-0.310804713562292
"92","uc.426","PTBP2___9672160596824163",-0.324119807041544
"93","uc.426","RP11-490G2.2___9796700597968814",0.368632250941993
"94","uc.426","FAM102B___108560349108639390",-0.396335229318166
"95","uc.426","WDR47___108970211109042228",-0.328818969448244
"96","uc.426","CHESS194___109055660109064370",0.311488708090335
"97","uc.426","KIAA1324___109113679109207361",-0.300974392204862
"98","uc.426","PSRC1___109279554109283182",0.311606307149543
"99","uc.426","KCNC4___110210139110282649",-0.317483860129119
"100","uc.426","ATP5F1___111448818111461918",0.306417548659611
"101","uc.426","MOV10___112674312112702402",0.421333429332565
"102","uc.426","RHOC___112701127112707403",0.456622747018024
"103","uc.426","MAGI3___113390474113686279",-0.388247294021648
"104","uc.426","HIPK1___113929197113978340",-0.347469220246238
"105","uc.426","TRIM33___114392777114511203",-0.398708810329517
"106","uc.426","CSDE1___114716913114758050",-0.416528667770658
"107","uc.426","TSHB___115029824115035935",0.340691674466604
"108","uc.426","VANGL1___115641953115698224",-0.318611851105191
"109","uc.426","SLC22A15___115976317116073706",-0.303002375980992
"110","uc.426","CHESS207___116135241116140018",0.326574987400101
"111","uc.426","TTF2___117060288117107453",-0.370924232606139
"112","uc.426","MAN1A2___117366846117541913",-0.477953776369789
"113","uc.426","ZNF697___119607956119648266",-0.413610291117671
