"","gene","partner","cor"
"1","uc.479","uc.12",0.313564691482468
"2","uc.479","uc.13",-0.37593779249766
"3","uc.479","LINC01128___827591859446",0.379340965272278
"4","uc.479","NOC2L___941883960806",0.301922384620923
"5","uc.479","KLHL17___960103966184",0.357364341085271
"6","uc.479","AGRN___10201021056119",0.371581827345381
"7","uc.479","ACAP3___12923841307925",0.507562339501284
"8","uc.479","DVL1___13351971349142",0.331552547579619
"9","uc.479","SLC35E2B___16609571693000",0.378971368229054
"10","uc.479","GNB1___17851221891117",0.308834329325365
"11","uc.479","PANK4___25085312526628",0.491976864185087
"12","uc.479","DFFB___38107873888993",0.338313293493652
"13","uc.479","NPHP4___58506775992473",0.335130918952648
"14","uc.479","DNAJC11___66341686701906",0.410382316941465
"15","uc.479","VAMP3___77712697781458",-0.305248758009936
"16","uc.479","RERE___83522928826226",0.392245662034704
"17","uc.479","TMEM201___95888439614877",0.394052847577219
"18","uc.479","CLSTN1___97283749824526",0.470360237118103
"19","uc.479","UBE4B___1003295810181239",0.376350589195286
"20","uc.479","KIF1B___1021054510382398",0.552701178390573
"21","uc.479","LOC105376725___1035798310366610",0.533386132910937
"22","uc.479","CHESS31___1038210110397576",0.300136798905609
"23","uc.479","RP5-1113E3.3___1045855510459338",0.308786329709362
"24","uc.479","TARDBP___1101234411031132",0.413831089351285
"25","uc.479","MTOR___1110624411262551",0.537144502843977
"26","uc.479","UBIAD1___1127319811305720",0.332606139150887
"27","uc.479","DISP3___1147915511537583",0.539501283989728
"28","uc.479","DRAXIN___1168663511721766",0.358888328893369
"29","uc.479","AGTRAP___1173608511750771",-0.424820601435189
"30","uc.479","MTHFR___1178571411806103",0.339453284373725
"31","uc.479","CLCN6___1180609611843318",0.380696954424365
"32","uc.479","CHESS34___1182933711833514",0.313466292269662
"33","uc.479","NPPA-AS1___1184031911848079",0.309551923584611
"34","uc.479","MFN2___1198018112013523",0.419003047975616
"35","uc.479","VPS13D___1223003912512047",0.389771281829745
"36","uc.479","DHRS3___1256302512618361",-0.462293901648787
"37","uc.479","PRDM2___1369418213825423",0.352307581539348
"38","uc.479","CELA2A___1545672815472091",-0.342714858281134
"39","uc.479","LOC105376767___1546166515467505",-0.330532555739554
"40","uc.479","DDI2___1561745815669139",0.353080375356997
"41","uc.479","CHESS43___1571870615725409",0.379225766193871
"42","uc.479","SPEN___1584786415945206",0.452137182902537
"43","uc.479","ZBTB17___1594052915976132",0.336698106415149
"44","uc.479","FBXO42___1623849116352491",0.312674298605611
"45","uc.479","NECAP2___1644067216460675",-0.336165310677515
"46","uc.479","NBPF1___1655251016613605",0.366078671370629
"47","uc.479","UBR4___1906442919210334",0.356238750089999
"48","uc.479","CAPZB___1933877319485641",-0.303712770297838
"49","uc.479","LOC105378614___1959180219597661",-0.368963448292414
"50","uc.479","MINOS1___1959697719629895",-0.352329181366549
"51","uc.479","OTUD3___1988171119912945",0.375496196030432
"52","uc.479","HP1BP3___2074267720787809",0.372791417668659
"53","uc.479","EIF4G3___2080629221177320",0.498540811673507
"54","uc.479","LOC105376830___2090370520919273",0.311997504019968
"55","uc.479","CHESS57___2102328821026017",-0.374725802193583
"56","uc.479","CHESS58___2104927521054601",0.474027407780738
"57","uc.479","RAP1GAP___2159621521669444",0.358324333405333
"58","uc.479","USP48___2167829821783620",0.367117863057096
"59","uc.479","RP11-415K20.2___2236463022366482",0.422857417140663
"60","uc.479","LOC105376856___2241097522418964",0.331835745314038
"61","uc.479","ZBTB40___2242883822531157",0.416118271053832
"62","uc.479","C1QA___2263507722639682",-0.451001991984064
"63","uc.479","C1QC___2264301422648110",-0.410351117191063
"64","uc.479","C1QB___2265276222661536",-0.422948616411069
"65","uc.479","KDM1A___2301944323083998",0.346823625410997
"66","uc.479","LUZP1___2307776623177808",0.356435548515612
"67","uc.479","HTR1D___2318774423217499",0.302543979648163
"68","uc.479","HNRNPR___2329432923344650",0.394110447116423
"69","uc.479","TCEA3___2337596423424779",-0.321158230734154
"70","uc.479","RPL11___2369175423698459",-0.348921208630331
"71","uc.479","HMGCL___2380181623825459",-0.380584155326757
"72","uc.479","FUCA1___2384507723868369",-0.405524755801954
"73","uc.479","TMEM50A___2533829825362361",-0.349701202390381
"74","uc.479","RHCE___2536224925430193",-0.418787049703602
"75","uc.479","TMEM57___2543085825502182",0.351849185206518
"76","uc.479","PDIK1L___2610940626125548",0.450250797993616
"77","uc.479","LOC105376886___2611886126127915",0.438414092687259
"78","uc.479","CEP85___2623415326278964",0.300551995584035
"79","uc.479","SH3BGRL3___2627972226282270",-0.446005231958144
"80","uc.479","UBXN11___2628108926321688",-0.453265173878609
"81","uc.479","CD52___2630638226325450",-0.384601723186215
"82","uc.479","ARID1A___2669259726783740",0.380267357861137
"83","uc.479","GMEB1___2866872828715603",0.317711858305134
"84","uc.479","LAPTM5___3073237030758892",-0.33093575251398
"85","uc.479","SDC3___3086844630909735",0.345146038831689
"86","uc.479","PUM1___3093125031065717",0.394240046079631
"87","uc.479","CHESS87___3093329030938400",0.400962392300862
"88","uc.479","ADGRB2___3172691131764340",0.389226486188111
"89","uc.479","PTP4A2___3190640231942635",-0.313293493652051
"90","uc.479","MARCKSL1___3233382932336239",0.313982288141695
"91","uc.479","BSDC1___3236463332394788",0.407375140998872
"92","uc.479","AZIN2___3308111033162288",0.321371829025368
"93","uc.479","TRIM62___3314460333184774",0.495632034943721
"94","uc.479","ZNF362___3325630733300912",0.32093983248134
"95","uc.479","LOC101929464___3335007333367191",0.449809201526388
"96","uc.479","CSMD2___3351399934165842",0.413581491348069
"97","uc.479","HMGB4___3385526633868507",-0.328446972424221
"98","uc.479","SMIM12___3485036234859820",-0.303561571507428
"99","uc.479","TMEM35B___3498152634985347",-0.609494324045408
"100","uc.479","SFPQ___3517637835193161",0.383608131134951
"101","uc.479","ZMYM4___3526869435425278",0.343250053999568
"102","uc.479","AGO4___3580763035857890",0.306309549523604
"103","uc.479","AGO1___3586980835930437",0.359548323613411
"104","uc.479","TRAPPC3___3613656936156053",-0.311517507859937
"105","uc.479","LOC107984938___3628277036285528",-0.456925144598843
"106","uc.479","EVA1B___3632181736327718",-0.338942088463292
"107","uc.479","MRPS15___3645472736464439",-0.387128902968776
"108","uc.479","GRIK3___3679531737035600",0.535500515995872
"109","uc.479","LINC01137___3744986937474443",-0.397568819449444
"110","uc.479","MANEAL___3779381637801606",0.315093479252166
"111","uc.479","C1orf122___3780697937809519",-0.326176590587275
"112","uc.479","RRAGC___3883819738859823",-0.374874601003192
"113","uc.479","CHESS101___3885998438866012",-0.380089759281926
"114","uc.479","GJA9-MYCBP___3886249038881626",-0.377046583627331
"115","uc.479","MYCBP___3886249038873378",-0.365831473348213
"116","uc.479","MACF1___3908051939490122",0.370516235870113
"117","uc.479","HEYL___3960883639639676",0.311392708858329
"118","uc.479","CAP1___4004007040075597",-0.409499124007008
"119","uc.479","PPT1___4007271040097470",-0.357556339549284
"120","uc.479","ZFP69B___4045006440468293",0.365879472964216
"121","uc.479","LOC101929901___4137029241382198",0.300261597907217
"122","uc.479","FOXJ3___4216744642335880",0.418566251469988
"123","uc.479","ZMYND12___4242904642460413",-0.443686850505196
"124","uc.479","PPCS___4245626842473560",-0.431665346677227
"125","uc.479","SVBP___4280705242817388",-0.411764705882353
"126","uc.479","TIE1___4330077043323114",0.3187486500108
"127","uc.479","MED8___4338390843389812",-0.337350901192791
"128","uc.479","LOC107984947___4338504943385726",-0.350433196534428
"129","uc.479","KDM4A___4365011843706278",0.36421148630811
"130","uc.479","ATP6V0B___4397455943978369",-0.373669810641515
"131","uc.479","LOC107984950___4463328444645482",0.367689058487532
"132","uc.479","RPS8___4477443344778779",-0.376513787889697
"133","uc.479","PLK3___4479994444806337",-0.368454652362781
"134","uc.479","UROD___4501136145015669",-0.377824177406581
"135","uc.479","ZSWIM5___4501576945206586",0.328017375860993
"136","uc.479","AKR1A1___4555077945570087",-0.440254877960976
"137","uc.479","PIK3R3___4604014046176495",0.334775721794226
"138","uc.479","PDZK1IP1___4718354847191055",0.373794609643123
"139","uc.479","CHESS119___5097759651013841",0.323771809825522
"140","uc.479","TXNDC12___5201873252056171",-0.321945424436605
"141","uc.479","ZFYVE9___5214200152348664",0.483336933304534
"142","uc.479","ZCCHC11___5242204452553487",0.365073079415365
"143","uc.479","COA7___5268634252698366",0.397117623059016
"144","uc.479","ZYG11B___5271579152827342",0.452463580291358
"145","uc.479","LOC100507564___5323859753245593",0.391782465740274
"146","uc.479","LRP8___5323935053328149",0.441906064751482
"147","uc.479","LOC105378728___5325517453269367",0.477617779057768
"148","uc.479","LOC107985741___5330013653312451",-0.375551395588835
"149","uc.479","YIPF1___5385171953889831",-0.344258045935633
"150","uc.479","HSPB11___5391508553946308",-0.331422948616411
"151","uc.479","TMEM59___5402668154053573",-0.408191134470924
"152","uc.479","USP24___5506635955215374",0.467259461924305
"153","uc.479","DAB1___5699416658250539",0.317745458036336
"154","uc.479","CHESS134___5709006057091846",-0.384265725874193
"155","uc.479","MYSM1___5865473758700091",0.328602971176231
"156","uc.479","LOC105378753___5888224459029929",-0.338354093167255
"157","uc.479","FGGY___5929640559772920",-0.391734466124271
"158","uc.479","RP5-849H19.3___6260776662609584",-0.311272709818322
"159","uc.479","JAK1___6483322365067746",0.301641586867305
"160","uc.479","DNAJC6___6524820265416909",0.315103079175367
"161","uc.479","LOC105378776___6641655966439655",0.359385124919001
"162","uc.479","ANKRD13C___7025900270354977",0.412573499412005
"163","uc.479","MSH4___7579687175913238",0.300695994432045
"164","uc.479","RPF1___8447923784499763",-0.409556723546212
"165","uc.479","GNG5___8449357284506772",-0.436746106031152
"166","uc.479","SPATA1___8450630184556851",-0.452717978256174
"167","uc.479","CTBS___8450685584574480",-0.446283629730962
"168","uc.479","LOC105378819___8457455984585522",-0.314882280941753
"169","uc.479","44089___8685204986914424",-0.376808985528116
"170","uc.479","GTF2B___8884743088891944",-0.300746394028848
"171","uc.479","LOC105378845___8954650389551002",-0.315578275373797
"172","uc.479","ZNF326___8999509590037988",0.425067799457604
"173","uc.479","RPL5___9283203792841924",-0.328108575131399
"174","uc.479","FAM69A___9283272992961522",-0.323162214702282
"175","uc.479","LOC107985092___9424698594336179",0.302637578899369
"176","uc.479","LINC01057___9463837294820335",-0.310840713274294
"177","uc.479","SLC44A3___9482034294895247",-0.352929176566588
"178","uc.479","ALG14___9497327095072974",-0.486476108191135
"179","uc.479","LOC101928098___9506159695067545",-0.358348333213334
"180","uc.479","DPYD___9707774397921059",-0.356913144694842
"181","uc.479","DPYD-AS1___9709592397322955",-0.331816545467636
"182","uc.479","SNX7___9866134498760552",-0.303242374061008
"183","uc.479","GPSM2___108875350108937186",0.349725202198382
"184","uc.479","CLCC1___108920359108963500",0.331048551611587
"185","uc.479","WDR47___108970211109042228",0.333885328917369
"186","uc.479","TAF13___109055218109076010",-0.351517987856097
"187","uc.479","CHESS194___109055660109064370",-0.426394988840089
"188","uc.479","CELSR2___109249541109275842",0.397374421004632
"189","uc.479","ATXN7L2___109483479109505796",0.325701394388845
"190","uc.479","AMIGO1___109504060109509742",0.303316773465812
"191","uc.479","STRIP1___110031577110070515",0.418698250413997
"192","uc.479","LOC105378895___110031983110035439",-0.425053399572803
"193","uc.479","LAMTOR5___110401249110407924",-0.420215038279694
"194","uc.479","KCNA2___110593575110631536",0.501792785657715
"195","uc.479","CD53___110870573110903952",-0.361240310077519
"196","uc.479","LRIF1___110876761110964203",-0.36937384500924
"197","uc.479","DRAM2___111088621111140216",-0.375512995896033
"198","uc.479","DENND2D___111184850111204791",-0.392881656946745
"199","uc.479","RP11-552M11.8___111431046111433068",0.320860633114935
"200","uc.479","TMIGD3___111480668111564003",-0.370187438500492
"201","uc.479","ADORA3___111499227111516584",-0.371925024599803
"202","uc.479","FAM212B___111722064111755797",0.564919480644155
"203","uc.479","FAM212B-AS1___111738607111753545",0.437634098927209
"204","uc.479","LOC101928718___111745317111755522",0.333302133582931
"205","uc.479","CAPZA1___112591149112671914",-0.406043151654787
"206","uc.479","LOC643441___113196670113206253",0.362205102359181
"207","uc.479","RSBN1___113761832113812476",0.339450884392925
"208","uc.479","TRIM33___114392777114511203",0.43687810497516
"209","uc.479","CD58___116478052116571093",-0.322403820769434
"210","uc.479","IGSF3___116573276116667755",0.368085055319557
"211","uc.479","MAN1A2___117366846117541913",0.545126838985288
"212","uc.479","ZNF697___119607956119648266",0.320138238894089
"213","uc.479","CHESS210___120415056120421180",-0.329229366165071
"214","uc.479","GNRHR2___145919013145925341",0.379602563179495
"215","uc.479","RBM8A___145921556145927536",0.324791801665587
"216","uc.479","NBPF12___146938545146996093",0.319334245326037
"217","uc.479","BCL9___147541394147629223",0.316331869345045
"218","uc.479","LOC101060398___149090901149105923",0.312983896128831
"219","uc.479","PPIAL4C___149583823149584607",0.308527131782946
"220","uc.479","FCGR1A___149781902149792518",-0.399961600307198
"221","uc.479","HIST2H2BF___149782689149812373",-0.406777545779634
"222","uc.479","SV2A___149903315149917882",0.495111239110087
"223","uc.479","C1orf54___150272162150281097",-0.342004463964288
"224","uc.479","RPRD2___150364111150476566",0.380036959704322
"225","uc.479","CHESS236___150608684150617764",0.33327573379413
"226","uc.479","CTSS___150730119150781065",-0.364199486404109
"227","uc.479","CERS2___150964849150977183",-0.493546451628387
"228","uc.479","SEMA6C___151131685151148408",0.352734778121775
"229","uc.479","TNFAIP8L2___151145812151162165",-0.397216022271822
"230","uc.479","LYSMD1___151148496151165948",-0.381632946936425
"231","uc.479","TNFAIP8L2-SCNM1___151156629151170297",-0.377984976120191
"232","uc.479","PSMB4___151399560151401936",-0.398996808025536
"233","uc.479","POGZ___151402636151459465",0.380946552427581
"234","uc.479","SNX27___151612027151701804",0.391220870233038
"235","uc.479","TDRKH___151769354151790576",0.30641274869801
"236","uc.479","S100A10___151982910151994238",-0.530419756641947
"237","uc.479","LOC105371441___151987230152010602",-0.442234862121103
"238","uc.479","S100A11___152032506152037173",-0.539076487388101
"239","uc.479","LOC101927949___152047289152049887",0.397789617683059
"240","uc.479","CRCT1___152513291152516013",0.319209446324429
"241","uc.479","KPRP___152744277152762586",0.322759017927857
"242","uc.479","LELP1___153198370153217583",0.300717594259246
"243","uc.479","PGLYRP4___153327410153348844",0.308059135526916
"244","uc.479","S100A9___153355092153361071",-0.394256845945233
"245","uc.479","CHESS246___153385175153388395",0.327849377204982
"246","uc.479","S100A8___153390031153422583",-0.329387764897881
"247","uc.479","S100A6___153532787153536241",-0.468668250653995
"248","uc.479","S100A4___153543597153545806",-0.473513811889505
"249","uc.479","LOC101928034___153545299153558179",-0.361343509251926
"250","uc.479","S100A2___153558439153568759",-0.332956536347709
"251","uc.479","S100A13___153617915153634092",-0.349475604195167
"252","uc.479","GATAD2B___153793687153923360",0.45812033503732
"253","uc.479","DENND4B___153926819153946942",0.302942376460988
"254","uc.479","SLC39A1___153958778153968184",-0.399109607123143
"255","uc.479","JTB___153974269153979647",-0.358535531715746
"256","uc.479","RAB13___153981617153990708",-0.305990352077183
"257","uc.479","RPS27___153990762153992155",-0.382324141406869
"258","uc.479","TPM3___154152393154194700",-0.410759113927089
"259","uc.479","HAX1___154272563154275944",-0.334763721890225
