"","gene","partner","cor"
"1","uc.224","uc.26",0.361374709002328
"2","uc.224","uc.27",0.320757433940529
"3","uc.224","uc.29",0.311284709722322
"4","uc.224","uc.38",0.329442964456284
"5","uc.224","uc.39",0.320131038951688
"6","uc.224","LINC01346___39405653952583",0.306655146758826
"7","uc.224","LOC105376745___1282272412823223",0.302205582355341
"8","uc.224","PRAMEF13___1319618813201409",0.334288525691795
"9","uc.224","PRAMEF15___1331558113322595",0.309902320781434
"10","uc.224","EPB41___2888709129120321",-0.314258285933713
"11","uc.224","NKAIN1___3117927031239887",-0.326529387764898
"12","uc.224","MYCL___3989265139902296",-0.300547195622435
"13","uc.224","LOC107985391___7349859373505369",0.380164158686731
"14","uc.224","RP11-339A11.2___8011494380116918",0.363681090551276
"15","uc.224","RP11-339D23.1___8037336480374621",0.347394820841433
"16","uc.224","CHESS190___102853862102857566",0.41374229006168
"17","uc.224","CHESS212___143194475143195757",0.3890656874745
"18","uc.224","CHESS213___143221958143222833",0.300556795545636
"19","uc.224","CHESS214___143245378143245658",0.321112631098951
"20","uc.224","CHESS215___143246792143252371",0.322516619867041
"21","uc.224","CHESS228___149531598149539256",0.324859001127991
"22","uc.224","LCE3B___152613811152614098",0.352319581443349
"23","uc.224","LCE2D___152663411152664659",0.369297045623635
"24","uc.224","OR10T2___158398522158399466",0.326656586747306
"25","uc.224","OR10R2___158479878158480885",0.330400556795546
"26","uc.224","OR6Y1___158547128158548105",0.322267021863825
"27","uc.224","IGSF9___159926936159946013",-0.324115007079943
"28","uc.224","LOC105371609___170173928170241846",0.311426308589531
"29","uc.224","RP3-332O11.2___172752586172752924",0.308704730362157
"30","uc.224","LOC101928778___177700524177710330",0.317301461588307
"31","uc.224","PLA2G4A___186828900186989896",-0.305863153094775
"32","uc.224","LOC105371655___187253891187255797",0.314234286125711
"33","uc.224","RP11-201A3.1___188218400188220676",0.331900544795642
"34","uc.224","F13B___197038741197067267",0.308138334893321
"35","uc.224","RP11-302I18.3___220359731220360183",0.305183958528332
"36","uc.224","LOC107985466___242553358242554993",0.391115271077831
"37","uc.224","ZNF670-ZNF695___246945547247078813",-0.303172774617803
"38","uc.224","OR2G3___247605586247606515",0.326003791969664
"39","uc.224","OR6F1___247711829247712755",0.317416660666715
"40","uc.224","OR1C1___247757462247758406",0.361314709482324
"41","uc.224","OR14A16___247814800247815729",0.366729066167471
"42","uc.224","OR2M5___248145148248146086",0.305407156742746
"43","uc.224","OR2M2___248179986248181029",0.328350973192215
"44","uc.224","OR2T3___248473351248474307",0.314433484532124
"45","uc.224","CHESS392___248512607248513390",0.301907984736122
"46","uc.224","CHESS393___248535005248536680",0.305978352173183
"47","uc.224","OR2T29___248558544248559491",0.313931888544892
"48","uc.224","OR2T34___248573801248574757",0.315520675834593
"49","uc.224","OR2T11___248626178248627128",0.309566323469412
"50","uc.224","uc.315",0.30421676626587
"51","uc.224","RP11-631M21.1___1406114604",0.356958744330045
"52","uc.224","CHESS400___20691542072785",0.300381596947224
"53","uc.224","LINC00708___82593318268305",0.368190654474764
"54","uc.224","LOC105376400___86571318669802",0.302750377996976
