"","gene","partner","cor"
"1","uc.145","uc.16",0.328230974152207
"2","uc.145","uc.27",0.365800273597811
"3","uc.145","uc.29",0.424496604027168
"4","uc.145","uc.30",0.550529195766434
"5","uc.145","uc.35",0.407449540403677
"6","uc.145","uc.38",0.665807473540212
"7","uc.145","uc.39",0.655924352605179
"8","uc.145","uc.41",0.402901576787386
"9","uc.145","uc.42",0.58859529123767
"10","uc.145","TTLL10___11737091201219",-0.358881128950968
"11","uc.145","AURKAIP1___13737301375499",-0.303357573139415
"12","uc.145","LOC105378603___27005402702756",0.377243382052944
"13","uc.145","LOC105378602___27013772702276",0.425391796865625
"14","uc.145","LOC105378601___27624882763387",0.535090119279046
"15","uc.145","LOC107985732___27645642765629",0.547738018095855
"16","uc.145","LOC105378600___27660732766972",0.547738018095855
"17","uc.145","LOC107984904___27718262772891",0.537125302997576
"18","uc.145","LOC105378599___27734952774394",0.508870329037368
"19","uc.145","LOC105376673___39729164013343",0.313579091367269
"20","uc.145","LOC105376674___44321464443634",0.355288357693138
"21","uc.145","CHESS17___45533524571350",0.342947656418749
"22","uc.145","CHESS19___49641624973276",0.532418940648475
"23","uc.145","LOC105376680___49733914983958",0.360815513475892
"24","uc.145","LOC105376681___50905805098548",0.413250293997648
"25","uc.145","LOC105376682___51318565135311",0.570211438308494
"26","uc.145","AADACL3___1271611512741758",0.328202174382605
"27","uc.145","PRAMEF1___1279139712796628",0.421131830945353
"28","uc.145","LOC105376745___1282272412823223",0.569635442916457
"29","uc.145","PRAMEF11___1282438012831410",0.410754313965488
"30","uc.145","PRAMEF2___1285708612861909",0.393304053567572
"31","uc.145","PRAMEF4___1287921212886201",0.364545083639331
"32","uc.145","PRAMEF7___1291664712920480",0.364201886384909
"33","uc.145","PRAMEF6___1293847212947580",0.405615955072359
"34","uc.145","PRAMEF27___1304980813053659",0.5406316749466
"35","uc.145","PRAMEF25___1307367813078038",0.433762929896561
"36","uc.145","PRAMEF36P___1312706913132274",0.427455780353757
"37","uc.145","PRAMEF26___1314890513153111",0.534595723234214
"38","uc.145","PRAMEF9___1317528113179132",0.443096455228358
"39","uc.145","PRAMEF13___1319618813201409",0.53406052751578
"40","uc.145","PRAMEF18___1322269513226154",0.417764657882737
"41","uc.145","PRAMEF5___1325419813263435",0.391950464396285
"42","uc.145","PRAMEF8___1328122313285137",0.451457988336093
"43","uc.145","PRAMEF33P___1330353913308907",0.331785345717234
"44","uc.145","PRAMEF15___1331558113322595",0.366597067223462
"45","uc.145","PRAMEF14___1334189213347134",0.346444428444573
"46","uc.145","PRAMEF19___1336843113371947",0.39124967000264
"47","uc.145","PRAMEF17___1338963213392629",0.467859457124343
"48","uc.145","PLA2G2D___2011265020119566",0.300100799193606
"49","uc.145","PLA2G2F___2013932620150386",0.327774977800178
"50","uc.145","LOC105376828___2027160420274507",0.407252741978064
"51","uc.145","CHESS62___2361377023619851",0.404329565363477
"52","uc.145","CNR2___2387031523913327",0.33483812129503
"53","uc.145","LOC107984931___2404227424064129",0.304965560275518
"54","uc.145","RP11-84D1.2___2496842324970865",0.30922312621499
"55","uc.145","AIM1L___2632146626360112",0.383725730194159
"56","uc.145","RP4-656G21.1___2970885129709547",0.496659226726186
"57","uc.145","RP5-893G23.1___3014026330141607",0.468843449252406
"58","uc.145","LOC105379772___3147115831482149",0.445986032111743
"59","uc.145","LOC105378635___3307788433081102",0.321808625530996
"60","uc.145","LOC105378640___3436440934368296",0.442083663330693
"61","uc.145","LOC105378660___3866923538728641",0.327402980776154
"62","uc.145","FAM183A___4311968043156935",0.308318333453332
"63","uc.145","CYP4Z2P___4684309546900475",0.349096407228742
"64","uc.145","LOC105378709___5005992350064208",0.4718698250414
"65","uc.145","RP11-117D22.1___5334848853349233",0.352453980368157
"66","uc.145","CHESS122___5343295153435134",0.318880648954808
"67","uc.145","SLC25A3P1___5343837053440020",0.320887032903737
"68","uc.145","CHESS126___5489591554896539",0.386891304869561
"69","uc.145","CHESS128___5587036855880337",0.305073559411525
"70","uc.145","LOC105378738___5594508755950119",0.419310245518036
"71","uc.145","CHESS129___5614569656152038",0.336052511579907
"72","uc.145","CHESS131___5619311456194259",0.389555283557732
"73","uc.145","CHESS137___5870118458701515",0.500506395948833
"74","uc.145","IL23R___6713863867259979",0.354541963664291
"75","uc.145","CHESS152___6722633667227280",0.313029495764034
"76","uc.145","LOC105378780___6756205067590420",0.387380900952792
"77","uc.145","LOC105378788___6943125169435400",0.599601603187175
"78","uc.145","LOC105378794___7064036070648894",0.326980584155327
"79","uc.145","RP11-99H8.1___7071593370720289",0.543924448604411
"80","uc.145","LOC102724572___7081247470856336",0.335421316629467
"81","uc.145","LOC339468___7276500572783708",0.300297597619219
"82","uc.145","LOC107983986___7278370872794882",0.344090047279622
"83","uc.145","LOC105378799___7284989172854253",0.585360117119063
"84","uc.145","LINC01360___7330597773355565",0.357592339261286
"85","uc.145","LOC107985391___7349859373505369",0.698838409292726
"86","uc.145","LOC105378802___7359505773607277",0.477531379748962
"87","uc.145","RP11-510C10.4___7512251875123927",0.52452300381597
"88","uc.145","RP11-510C10.3___7512997475132576",0.335166918664651
"89","uc.145","LOC105378811___7930958479324852",0.333762929896561
"90","uc.145","RP11-339A11.2___8011494380116918",0.632891736866105
