"","gene","partner","cor"
"1","uc.37","uc.13",-0.53609571123431
"2","uc.37","uc.43",-0.395236038111695
"3","uc.37","NADK___17512321780514",0.349900400796794
"4","uc.37","GNB1___17851221891117",0.367444260445916
"5","uc.37","SKI___22280332310213",0.340650874793002
"6","uc.37","DFFB___38107873888993",0.355641154870761
"7","uc.37","CEP104___38120393857387",0.37765137878897
"8","uc.37","PHF13___66136966624419",0.311111911104711
"9","uc.37","H6PD___92347679271337",0.318146254829961
"10","uc.37","UBE4B___1003295810181239",0.312631098951208
"11","uc.37","LOC105376725___1035798310366610",0.35547555619555
"12","uc.37","RP5-1113E3.3___1045855510459338",0.328329373365013
"13","uc.37","MTOR___1110624411262551",0.300743994048048
"14","uc.37","ANGPTL7___1118928911195981",-0.323795809633523
"15","uc.37","MFN2___1198018112013523",0.336546907624739
"16","uc.37","VPS13D___1223003912512047",0.305692754457964
"17","uc.37","PRDM2___1369418213825423",0.344195646434829
"18","uc.37","DDI2___1561745815669139",0.391187270501836
"19","uc.37","RSC1A1___1565971315662030",0.390870473036216
"20","uc.37","CHESS43___1571870615725409",0.491340869273046
"21","uc.37","SPEN___1584786415945206",0.374034607723138
"22","uc.37","FBXO42___1623849116352491",0.324134206926345
"23","uc.37","EMC1___1921498519251559",0.318256653946768
"24","uc.37","EIF4G3___2080629221177320",0.316293469652243
"25","uc.37","USP48___2167829821783620",0.310879112967096
"26","uc.37","ZBTB40___2242883822531157",0.356601147190823
"27","uc.37","HNRNPR___2329432923344650",0.37327621379029
"28","uc.37","TCEB3___2374336623770306",0.355655554755562
"29","uc.37","LOC107984932___2492432924926329",-0.30859913120695
"30","uc.37","PDIK1L___2610940626125548",0.311143110855113
"31","uc.37","ARID1A___2669259726783740",0.323738210094319
"32","uc.37","GPN2___2687797326890378",0.320743034055728
"33","uc.37","WASF2___2739638827490187",0.389032087743298
"34","uc.37","EYA3___2797034428088671",0.335351717186263
"35","uc.37","CHESS81___2837664728382597",-0.338056495548036
"36","uc.37","GMEB1___2866872828715603",0.396515227878177
"37","uc.37","EPB41___2888709129120321",0.300988792089663
"38","uc.37","PUM1___3093125031065717",0.384671322629419
"39","uc.37","CHESS87___3093329030938400",0.408733530131759
"40","uc.37","CHESS90___3193788431940654",0.303650370797034
